player_id,game_id,name,team,pos,hits,blocks
8478443,2019020162,B. Carlo,BOS,D,1.0,1.0
8478498,2019020162,J. DeBrusk,BOS,LW,1.0,0.0
8479325,2019020162,C. McAvoy,BOS,D,2.0,1.0
8480944,2019020162,P. Lindholm,BOS,C,0.0,2.0
8465009,2019020179,Z. Chara,BOS,D,3.0,0.0
8466138,2019020179,J. Thornton,SJS,C,1.0,0.0
8466139,2019020179,P. Marleau,SJS,C,3.0,0.0
8470613,2019020179,B. Burns,SJS,D,2.0,2.0
8470655,2019020179,D. Backes,BOS,RW,1.0,0.0
8471709,2019020179,M. Vlasic,SJS,D,1.0,1.0
8474053,2019020179,L. Couture,SJS,C,1.0,0.0
8474578,2019020179,E. Karlsson,SJS,D,0.0,2.0
8475169,2019020179,E. Kane,SJS,LW,5.0,0.0
8475455,2019020179,B. Dillon,SJS,D,2.0,2.0
8475780,2019020179,C. Wagner,BOS,RW,2.0,0.0
8475834,2019020179,M. Sorensen,SJS,LW,2.0,0.0
8475841,2019020179,T. Heed,SJS,D,1.0,0.0
8476374,2019020179,S. Kuraly,BOS,C,0.0,2.0
8476439,2019020179,B. Ritchie,BOS,RW,3.0,0.0
8476624,2019020179,B. Goodrow,SJS,RW,1.0,0.0
8476881,2019020179,T. Hertl,SJS,C,2.0,0.0
8476891,2019020179,M. Grzelcyk,BOS,D,0.0,1.0
8477365,2019020179,C. Clifton,BOS,D,2.0,1.0
8477922,2019020179,M. Karlsson,SJS,C,1.0,0.0
8477956,2019020179,D. Pastrnak,BOS,RW,1.0,0.0
8478046,2019020179,D. Heinen,BOS,C,1.0,1.0
8478414,2019020179,T. Meier,SJS,RW,3.0,1.0
8478443,2019020179,B. Carlo,BOS,D,3.0,0.0
8479325,2019020179,C. McAvoy,BOS,D,0.0,3.0
8479580,2019020179,D. Gambrell,SJS,C,0.0,3.0
8479983,2019020179,M. Ferraro,SJS,D,1.0,1.0
8480780,2019020179,L. Radil,SJS,C,2.0,0.0
8470047,2019020184,V. Filppula,DET,C,1.0,0.0
8470110,2019020184,T. Daley,DET,D,0.0,1.0
8470144,2019020184,F. Nielsen,DET,C,1.0,2.0
8471242,2019020184,M. Green,DET,D,1.0,0.0
8471707,2019020184,J. Neal,EDM,LW,1.0,0.0
8471729,2019020184,K. Russell,EDM,D,0.0,2.0
8471794,2019020184,D. Helm,DET,LW,0.0,1.0
8475163,2019020184,A. Chiasson,EDM,RW,2.0,0.0
8475178,2019020184,Z. Kassian,EDM,RW,5.0,0.0
8475430,2019020184,B. Manning,EDM,D,1.0,1.0
8475747,2019020184,P. Nemeth,DET,D,1.0,2.0
8475772,2019020184,R. Sheahan,EDM,C,1.0,0.0
8476472,2019020184,O. Klefbom,EDM,D,0.0,4.0
8476915,2019020184,J. Khaira,EDM,LW,1.0,0.0
8476960,2019020184,A. Athanasiou,DET,LW,0.0,1.0
8476988,2019020184,M. Benning,EDM,D,5.0,0.0
8477454,2019020184,A. Erne,DET,LW,3.0,0.0
8477455,2019020184,J. de la Rose,DET,LW,1.0,0.0
8477474,2019020184,M. Bowey,DET,D,1.0,3.0
8477479,2019020184,T. Bertuzzi,DET,LW,2.0,0.0
8477498,2019020184,D. Nurse,EDM,D,1.0,0.0
8477511,2019020184,A. Mantha,DET,RW,2.0,0.0
8477934,2019020184,L. Draisaitl,EDM,C,0.0,1.0
8477946,2019020184,D. Larkin,DET,C,1.0,0.0
8478036,2019020184,C. Ehn,DET,C,1.0,0.0
8478176,2019020184,J. Hicketts,DET,D,3.0,1.0
8478402,2019020184,C. McDavid,EDM,C,3.0,0.0
8479379,2019020184,G. Smith,DET,RW,1.0,0.0
8479425,2019020184,F. Hronek,DET,D,1.0,0.0
8479466,2019020184,P. Russell,EDM,RW,2.0,0.0
8481433,2019020184,T. Hirose,DET,LW,2.0,0.0
8481813,2019020184,G. Haas,EDM,C,1.0,0.0
8469465,2019020185,D. Hamhuis,NSH,D,1.0,0.0
8470281,2019020185,D. Keith,CHI,D,1.0,5.0
8473604,2019020185,J. Toews,CHI,C,0.0,2.0
8474141,2019020185,P. Kane,CHI,RW,0.0,1.0
8474600,2019020185,R. Josi,NSH,D,1.0,3.0
8475176,2019020185,R. Ellis,NSH,D,0.0,1.0
8475177,2019020185,C. de Haan,CHI,D,1.0,4.0
8475218,2019020185,M. Ekholm,NSH,D,1.0,0.0
8475225,2019020185,C. Smith,NSH,RW,1.0,0.0
8475625,2019020185,M. Irwin,NSH,D,1.0,1.0
8475766,2019020185,A. Watson,NSH,LW,1.0,0.0
8475793,2019020185,R. Johansen,NSH,C,2.0,2.0
8476438,2019020185,B. Saad,CHI,LW,1.0,1.0
8476447,2019020185,M. Salomaki,NSH,RW,1.0,1.0
8476874,2019020185,O. Maatta,CHI,D,1.0,4.0
8476886,2019020185,S. Koekkoek,CHI,D,3.0,1.0
8476925,2019020185,C. Sissons,NSH,C,0.0,1.0
8476979,2019020185,E. Gustafsson,CHI,D,1.0,0.0
8477330,2019020185,D. Kubalik,CHI,LW,2.0,0.0
8477846,2019020185,R. Carpenter,CHI,C,1.0,2.0
8478440,2019020185,D. Strome,CHI,C,0.0,1.0
8478502,2019020185,D. Gilbert,CHI,D,7.0,0.0
8479337,2019020185,A. DeBrincat,CHI,RW,0.0,1.0
8479371,2019020185,D. Fabbro,NSH,D,2.0,0.0
8479465,2019020185,D. Caggiula,CHI,LW,1.0,1.0
8480144,2019020185,D. Kampf,CHI,C,0.0,1.0
8470642,2019020192,S. Weber,MTL,D,2.0,2.0
8470775,2019020192,N. Thompson,MTL,C,3.0,1.0
8471262,2019020192,C. Soderberg,ARI,C,2.0,1.0
8471274,2019020192,A. Goligoski,ARI,D,2.0,1.0
8473507,2019020192,J. Petry,MTL,D,2.0,2.0
8474038,2019020192,P. Byron,MTL,LW,1.0,0.0
8474218,2019020192,J. Demers,ARI,D,2.0,2.0
8475171,2019020192,O. Ekman-Larsson,ARI,D,3.0,0.0
8475193,2019020192,T. Tatar,MTL,LW,1.0,2.0
8475279,2019020192,B. Chiarot,MTL,D,5.0,2.0
8476393,2019020192,N. Cousins,MTL,C,2.0,0.0
8476422,2019020192,M. Reilly,MTL,D,0.0,2.0
8476469,2019020192,J. Armia,MTL,RW,4.0,0.0
8476479,2019020192,P. Danault,MTL,C,1.0,2.0
8476994,2019020192,V. Hinostroza,ARI,LW,0.0,1.0
8477476,2019020192,A. Lehkonen,MTL,LW,2.0,0.0
8477494,2019020192,J. Drouin,MTL,LW,1.0,0.0
8477989,2019020192,C. Dvorak,ARI,C,2.0,2.0
8478432,2019020192,C. Fischer,ARI,RW,2.0,1.0
8478474,2019020192,L. Crouse,ARI,LW,3.0,0.0
8478856,2019020192,C. Garland,ARI,RW,2.0,0.0
8479345,2019020192,J. Chychrun,ARI,D,0.0,1.0
8479376,2019020192,V. Mete,MTL,D,0.0,1.0
8479985,2019020192,C. Fleury,MTL,D,10.0,3.0
8480018,2019020192,N. Suzuki,MTL,C,2.0,1.0
8480829,2019020192,J. Kotkaniemi,MTL,C,2.0,0.0
8480950,2019020192,I. Lyubushkin,ARI,D,2.0,1.0
8469454,2019020193,I. Kovalchuk,LAK,RW,1.0,0.0
8470606,2019020193,D. Brown,LAK,RW,1.0,1.0
8471303,2019020193,A. Edler,VAN,D,1.0,4.0
8473453,2019020193,T. Lewis,LAK,C,1.0,0.0
8474091,2019020193,B. Sutter,VAN,C,0.0,1.0
8474166,2019020193,A. Martinez,LAK,D,2.0,4.0
8474291,2019020193,J. Beagle,VAN,C,1.0,0.0
8474563,2019020193,D. Doughty,LAK,D,2.0,2.0
8474574,2019020193,T. Myers,VAN,D,1.0,2.0
8475160,2019020193,K. Clifford,LAK,LW,2.0,0.0
8475690,2019020193,C. Tanev,VAN,D,1.0,6.0
8475907,2019020193,M. Ferland,VAN,LW,1.0,0.0
8476468,2019020193,J. Miller,VAN,C,1.0,0.0
8476871,2019020193,T. Pearson,VAN,LW,2.0,1.0
8476947,2019020193,N. Prokhorkin,LAK,LW,2.0,0.0
8477018,2019020193,B. Hutton,LAK,D,0.0,1.0
8477073,2019020193,K. MacDermid,LAK,D,0.0,2.0
8477213,2019020193,T. Schaller,VAN,C,3.0,1.0
8477960,2019020193,A. Kempe,LAK,LW,2.0,0.0
8478455,2019020193,A. Wagner,LAK,LW,3.0,1.0
8478911,2019020193,M. Roy,LAK,D,3.0,2.0
8479336,2019020193,C. Grundstrom,LAK,RW,4.0,0.0
8479442,2019020193,T. Stecher,VAN,D,1.0,2.0
8480012,2019020193,E. Pettersson,VAN,C,3.0,0.0
8480113,2019020193,A. Iafallo,LAK,C,1.0,0.0
8480336,2019020193,S. Walker,LAK,D,0.0,1.0
8470187,2019020197,J. Boychuk,NYI,D,2.0,0.0
8473504,2019020197,C. Clutterbuck,NYI,RW,6.0,0.0
8473544,2019020197,D. Brassard,NYI,C,2.0,1.0
8473986,2019020197,A. Killorn,TBL,LW,0.0,1.0
8474031,2019020197,K. Shattenkirk,TBL,D,0.0,1.0
8474151,2019020197,R. McDonagh,TBL,D,0.0,2.0
8474564,2019020197,S. Stamkos,TBL,C,1.0,0.0
8474568,2019020197,L. Schenn,TBL,D,3.0,0.0
8474573,2019020197,J. Bailey,NYI,RW,1.0,1.0
8474722,2019020197,L. Witkowski,TBL,RW,5.0,0.0
8474870,2019020197,T. Johnson,TBL,C,0.0,1.0
8475231,2019020197,C. Cizikas,NYI,C,5.0,2.0
8475314,2019020197,A. Lee,NYI,LW,1.0,3.0
8476429,2019020197,S. Mayfield,NYI,D,7.0,4.0
8476453,2019020197,N. Kucherov,TBL,RW,3.0,1.0
8476826,2019020197,Y. Gourde,TBL,C,2.0,0.0
8476917,2019020197,A. Pelech,NYI,D,1.0,2.0
8476975,2019020197,C. Paquette,TBL,C,2.0,1.0
8477506,2019020197,R. Pulock,NYI,D,0.0,3.0
8477527,2019020197,R. Johnston,NYI,LW,4.0,0.0
8477936,2019020197,M. Dal Colle,NYI,LW,2.0,0.0
8478038,2019020197,D. Toews,NYI,D,0.0,1.0
8478367,2019020197,C. Bardreau,NYI,C,5.0,0.0
8478416,2019020197,E. Cernak,TBL,D,2.0,2.0
8478445,2019020197,M. Barzal,NYI,C,0.0,3.0
8479410,2019020197,M. Sergachev,TBL,D,2.0,2.0
8480172,2019020197,J. Rutta,TBL,D,2.0,0.0
8480186,2019020197,A. Volkov,TBL,RW,1.0,1.0
8480789,2019020197,O. Wahlstrom,NYI,RW,0.0,1.0
8469465,2019020222,D. Hamhuis,NSH,D,1.0,0.0
8470047,2019020222,V. Filppula,DET,C,1.0,0.0
8470144,2019020222,F. Nielsen,DET,C,0.0,2.0
8471716,2019020222,J. Abdelkader,DET,LW,1.0,0.0
8471794,2019020222,D. Helm,DET,LW,1.0,0.0
8473415,2019020222,A. Biega,DET,D,2.0,2.0
8474009,2019020222,N. Bonino,NSH,C,0.0,1.0
8474068,2019020222,K. Turris,NSH,C,1.0,0.0
8474134,2019020222,Y. Weber,NSH,D,0.0,1.0
8474600,2019020222,R. Josi,NSH,D,1.0,0.0
8475176,2019020222,R. Ellis,NSH,D,1.0,2.0
8475218,2019020222,M. Ekholm,NSH,D,0.0,2.0
8475714,2019020222,C. Jarnkrok,NSH,C,1.0,0.0
8475747,2019020222,P. Nemeth,DET,D,0.0,1.0
8475766,2019020222,A. Watson,NSH,LW,7.0,0.0
8475798,2019020222,M. Granlund,NSH,RW,0.0,1.0
8476428,2019020222,R. Grimaldi,NSH,C,0.0,1.0
8476887,2019020222,F. Forsberg,NSH,LW,2.0,1.0
8476925,2019020222,C. Sissons,NSH,C,1.0,0.0
8477454,2019020222,A. Erne,DET,LW,2.0,0.0
8477455,2019020222,J. de la Rose,DET,LW,3.0,0.0
8477474,2019020222,M. Bowey,DET,D,0.0,1.0
8477479,2019020222,T. Bertuzzi,DET,LW,1.0,0.0
8477511,2019020222,A. Mantha,DET,RW,1.0,0.0
8477943,2019020222,B. Perlini,DET,LW,1.0,1.0
8477946,2019020222,D. Larkin,DET,C,1.0,1.0
8478042,2019020222,V. Arvidsson,NSH,LW,1.0,0.0
8478176,2019020222,J. Hicketts,DET,D,1.0,3.0
8479371,2019020222,D. Fabbro,NSH,D,1.0,1.0
8479395,2019020222,D. Cholowski,DET,D,0.0,1.0
8479425,2019020222,F. Hronek,DET,D,1.0,0.0
8481433,2019020222,T. Hirose,DET,LW,1.0,1.0
8469454,2019020228,I. Kovalchuk,LAK,RW,0.0,1.0
8470604,2019020228,J. Carter,LAK,C,1.0,0.0
8470606,2019020228,D. Brown,LAK,RW,2.0,0.0
8471685,2019020228,A. Kopitar,LAK,C,1.0,0.0
8473453,2019020228,T. Lewis,LAK,C,1.0,1.0
8474162,2019020228,J. Muzzin,TOR,D,4.0,2.0
8474166,2019020228,A. Martinez,LAK,D,0.0,2.0
8474563,2019020228,D. Doughty,LAK,D,2.0,3.0
8475160,2019020228,K. Clifford,LAK,LW,2.0,0.0
8475166,2019020228,J. Tavares,TOR,C,0.0,2.0
8475197,2019020228,T. Barrie,TOR,D,1.0,0.0
8475718,2019020228,J. Holl,TOR,D,2.0,1.0
8476406,2019020228,N. Shore,TOR,C,2.0,0.0
8476853,2019020228,M. Rielly,TOR,D,1.0,2.0
8476879,2019020228,C. Ceci,TOR,D,4.0,0.0
8477018,2019020228,B. Hutton,LAK,D,0.0,1.0
8477073,2019020228,K. MacDermid,LAK,D,4.0,3.0
8477341,2019020228,A. Johnsson,TOR,LW,2.0,0.0
8477464,2019020228,N. Petan,TOR,LW,1.0,0.0
8477512,2019020228,F. Gauthier,TOR,C,1.0,0.0
8477953,2019020228,K. Kapanen,TOR,RW,1.0,0.0
8477960,2019020228,A. Kempe,LAK,LW,2.0,0.0
8478020,2019020228,M. Amadio,LAK,C,0.0,1.0
8478408,2019020228,T. Dermott,TOR,D,0.0,2.0
8478483,2019020228,M. Marner,TOR,C,0.0,1.0
8478911,2019020228,M. Roy,LAK,D,1.0,1.0
8479318,2019020228,A. Matthews,TOR,C,0.0,2.0
8479336,2019020228,C. Grundstrom,LAK,RW,3.0,1.0
8479675,2019020228,T. Moore,TOR,C,3.0,0.0
8480113,2019020228,A. Iafallo,LAK,C,2.0,2.0
8480336,2019020228,S. Walker,LAK,D,1.0,0.0
8481481,2019020228,B. Lizotte,LAK,C,2.0,0.0
8481624,2019020228,I. Mikheyev,TOR,RW,3.0,0.0
8468493,2019020242,R. Hainsey,OTT,D,0.0,1.0
8470604,2019020242,J. Carter,LAK,C,2.0,2.0
8470606,2019020242,D. Brown,LAK,RW,4.0,0.0
8471685,2019020242,A. Kopitar,LAK,C,2.0,0.0
8473573,2019020242,A. Anisimov,OTT,C,0.0,1.0
8474166,2019020242,A. Martinez,LAK,D,2.0,5.0
8474563,2019020242,D. Doughty,LAK,D,3.0,3.0
8474589,2019020242,T. Ennis,OTT,LW,3.0,0.0
8474697,2019020242,M. Borowiecki,OTT,D,4.0,1.0
8475160,2019020242,K. Clifford,LAK,LW,3.0,0.0
8475726,2019020242,T. Toffoli,LAK,C,1.0,0.0
8476331,2019020242,D. DeMelo,OTT,D,3.0,1.0
8476419,2019020242,J. Pageau,OTT,C,2.0,1.0
8476480,2019020242,V. Namestnikov,OTT,C,2.0,0.0
8477018,2019020242,B. Hutton,LAK,D,1.0,0.0
8477073,2019020242,K. MacDermid,LAK,D,4.0,3.0
8477426,2019020242,N. Paul,OTT,LW,3.0,1.0
8477960,2019020242,A. Kempe,LAK,LW,2.0,0.0
8478020,2019020242,M. Amadio,LAK,C,1.0,0.0
8478455,2019020242,A. Wagner,LAK,LW,2.0,0.0
8478469,2019020242,T. Chabot,OTT,D,1.0,2.0
8478488,2019020242,F. Chlapik,OTT,C,2.0,1.0
8478833,2019020242,J. Beaudin,OTT,C,2.0,0.0
8478911,2019020242,M. Roy,LAK,D,3.0,4.0
8479458,2019020242,N. Zaitsev,OTT,D,2.0,1.0
8480113,2019020242,A. Iafallo,LAK,C,2.0,0.0
8480336,2019020242,S. Walker,LAK,D,1.0,1.0
8480801,2019020242,B. Tkachuk,OTT,LW,6.0,0.0
8470187,2019020252,J. Boychuk,NYI,D,3.0,2.0
8471735,2019020252,K. Yandle,FLA,D,0.0,1.0
8471873,2019020252,A. Stralman,FLA,D,0.0,2.0
8473504,2019020252,C. Clutterbuck,NYI,RW,5.0,0.0
8473544,2019020252,D. Brassard,NYI,C,2.0,0.0
8474098,2019020252,C. Sceviour,FLA,C,0.0,1.0
8474149,2019020252,E. Dadonov,FLA,RW,1.0,0.0
8474573,2019020252,J. Bailey,NYI,RW,0.0,2.0
8474586,2019020252,J. Eberle,NYI,C,0.0,2.0
8474884,2019020252,M. Hoffman,FLA,LW,1.0,0.0
8475231,2019020252,C. Cizikas,NYI,C,1.0,1.0
8475314,2019020252,A. Lee,NYI,LW,0.0,3.0
8475754,2019020252,B. Nelson,NYI,C,0.0,1.0
8475792,2019020252,B. Connolly,FLA,RW,0.0,1.0
8475796,2019020252,M. Pysyk,FLA,D,2.0,1.0
8476389,2019020252,V. Trocheck,FLA,C,0.0,1.0
8476429,2019020252,S. Mayfield,NYI,D,5.0,1.0
8476456,2019020252,J. Huberdeau,FLA,LW,1.0,0.0
8476875,2019020252,M. Matheson,FLA,D,0.0,1.0
8476917,2019020252,A. Pelech,NYI,D,0.0,2.0
8476952,2019020252,D. Toninato,FLA,C,0.0,1.0
8477346,2019020252,M. Weegar,FLA,D,0.0,1.0
8477493,2019020252,A. Barkov,FLA,C,1.0,0.0
8477506,2019020252,R. Pulock,NYI,D,2.0,3.0
8477527,2019020252,R. Johnston,NYI,LW,1.0,0.0
8477932,2019020252,A. Ekblad,FLA,D,0.0,1.0
8478211,2019020252,D. Hunt,FLA,LW,0.0,2.0
8478366,2019020252,F. Vatrano,FLA,C,0.0,2.0
8478445,2019020252,M. Barzal,NYI,C,0.0,3.0
8478463,2019020252,A. Beauvillier,NYI,C,1.0,0.0
8471233,2019020265,T. Zajac,NJD,C,1.0,1.0
8471303,2019020265,A. Edler,VAN,D,3.0,4.0
8472382,2019020265,A. Greene,NJD,D,0.0,3.0
8474056,2019020265,P. Subban,NJD,D,0.0,3.0
8474091,2019020265,B. Sutter,VAN,C,1.0,0.0
8474190,2019020265,W. Simmonds,NJD,RW,2.0,2.0
8474291,2019020265,J. Beagle,VAN,C,2.0,1.0
8474574,2019020265,T. Myers,VAN,D,1.0,1.0
8474818,2019020265,J. Benn,VAN,D,0.0,1.0
8475151,2019020265,K. Palmieri,NJD,RW,0.0,1.0
8475690,2019020265,C. Tanev,VAN,D,1.0,2.0
8475791,2019020265,T. Hall,NJD,LW,0.0,1.0
8476399,2019020265,B. Coleman,NJD,C,2.0,0.0
8476410,2019020265,J. Leivo,VAN,LW,1.0,0.0
8476466,2019020265,S. Baertschi,VAN,LW,1.0,0.0
8476468,2019020265,J. Miller,VAN,C,1.0,0.0
8476807,2019020265,M. Tennyson,NJD,D,2.0,1.0
8476871,2019020265,T. Pearson,VAN,LW,3.0,0.0
8476923,2019020265,D. Severson,NJD,D,1.0,2.0
8477213,2019020265,T. Schaller,VAN,C,0.0,1.0
8477355,2019020265,W. Butcher,NJD,D,0.0,1.0
8477425,2019020265,M. Wood,NJD,LW,1.0,3.0
8477500,2019020265,B. Horvat,VAN,C,1.0,1.0
8477937,2019020265,J. Virtanen,VAN,RW,4.0,0.0
8478401,2019020265,P. Zacha,NJD,C,0.0,2.0
8478444,2019020265,B. Boeser,VAN,RW,2.0,1.0
8478874,2019020265,A. Gaudette,VAN,C,1.0,0.0
8479291,2019020265,K. Rooney,NJD,C,2.0,1.0
8479407,2019020265,J. Bratt,NJD,LW,1.0,0.0
8479442,2019020265,T. Stecher,VAN,D,1.0,0.0
8480002,2019020265,N. Hischier,NJD,C,1.0,1.0
8480012,2019020265,E. Pettersson,VAN,C,1.0,0.0
8480800,2019020265,Q. Hughes,VAN,D,0.0,3.0
8481559,2019020265,J. Hughes,NJD,C,0.0,1.0
8465009,2019020267,Z. Chara,BOS,D,3.0,1.0
8470638,2019020267,P. Bergeron,BOS,C,0.0,1.0
8471276,2019020267,D. Krejci,BOS,C,2.0,0.0
8471702,2019020267,M. Niskanen,PHI,D,4.0,2.0
8473512,2019020267,C. Giroux,PHI,C,2.0,0.0
8474027,2019020267,J. Braun,PHI,D,1.0,0.0
8474161,2019020267,J. Voracek,PHI,RW,1.0,1.0
8475745,2019020267,C. Coyle,BOS,C,1.0,1.0
8475752,2019020267,T. Pitlick,PHI,C,3.0,0.0
8475763,2019020267,K. Hayes,PHI,C,3.0,1.0
8475780,2019020267,C. Wagner,BOS,RW,4.0,1.0
8475807,2019020267,J. Nordstrom,BOS,LW,2.0,1.0
8476374,2019020267,S. Kuraly,BOS,C,2.0,0.0
8476404,2019020267,A. Andreoff,PHI,LW,4.0,1.0
8476792,2019020267,T. Krug,BOS,D,0.0,1.0
8476891,2019020267,M. Grzelcyk,BOS,D,2.0,1.0
8477290,2019020267,M. Raffl,PHI,LW,1.0,0.0
8477365,2019020267,C. Clifton,BOS,D,3.0,2.0
8477948,2019020267,T. Sanheim,PHI,D,0.0,1.0
8477956,2019020267,D. Pastrnak,BOS,RW,1.0,0.0
8478075,2019020267,A. Bjork,BOS,LW,1.0,1.0
8478439,2019020267,T. Konecny,PHI,C,1.0,1.0
8478443,2019020267,B. Carlo,BOS,D,2.0,1.0
8478485,2019020267,Z. Senyshyn,BOS,RW,0.0,1.0
8478500,2019020267,I. Provorov,PHI,D,2.0,2.0
8479026,2019020267,P. Myers,PHI,D,6.0,2.0
8479325,2019020267,C. McAvoy,BOS,D,3.0,2.0
8479358,2019020267,C. Twarynski,PHI,LW,1.0,1.0
8480797,2019020267,J. Farabee,PHI,LW,0.0,1.0
8480944,2019020267,P. Lindholm,BOS,C,3.0,0.0
8474031,2019020287,K. Shattenkirk,TBL,D,0.0,1.0
8474090,2019020287,B. Smith,NYR,D,3.0,0.0
8474151,2019020287,R. McDonagh,TBL,D,0.0,1.0
8474568,2019020287,L. Schenn,TBL,D,4.0,1.0
8474870,2019020287,T. Johnson,TBL,C,2.0,0.0
8475167,2019020287,V. Hedman,TBL,D,1.0,1.0
8475184,2019020287,C. Kreider,NYR,LW,2.0,1.0
8475735,2019020287,G. McKegg,NYR,C,0.0,1.0
8475855,2019020287,J. Fast,NYR,RW,1.0,0.0
8476292,2019020287,O. Palat,TBL,LW,1.0,1.0
8476869,2019020287,B. Skjei,NYR,D,2.0,0.0
8476885,2019020287,J. Trouba,NYR,D,3.0,1.0
8476975,2019020287,C. Paquette,TBL,C,2.0,0.0
8477409,2019020287,C. Verhaeghe,TBL,C,1.0,0.0
8477950,2019020287,T. DeAngelo,NYR,D,1.0,1.0
8477962,2019020287,B. Lemieux,NYR,LW,6.0,1.0
8478010,2019020287,B. Point,TBL,C,0.0,1.0
8478416,2019020287,E. Cernak,TBL,D,5.0,3.0
8478472,2019020287,M. Joseph,TBL,RW,1.0,1.0
8479323,2019020287,A. Fox,NYR,D,1.0,2.0
8479324,2019020287,R. Lindgren,NYR,D,1.0,0.0
8479333,2019020287,L. Hajek,NYR,D,0.0,2.0
8479353,2019020287,B. Howden,NYR,C,1.0,3.0
8479410,2019020287,M. Sergachev,TBL,D,1.0,0.0
8480072,2019020287,L. Andersson,NYR,C,1.0,0.0
8480078,2019020287,F. Chytil,NYR,C,0.0,1.0
8470621,2019020291,C. Perry,DAL,RW,1.0,1.0
8470794,2019020291,J. Pavelski,DAL,C,0.0,1.0
8471228,2019020291,A. Radulov,DAL,RW,1.0,0.0
8471260,2019020291,B. Comeau,DAL,LW,2.0,0.0
8471284,2019020291,A. Sekera,DAL,D,0.0,1.0
8471303,2019020291,A. Edler,VAN,D,5.0,3.0
8471392,2019020291,R. Polak,DAL,D,1.0,6.0
8473994,2019020291,J. Benn,DAL,LW,2.0,0.0
8474574,2019020291,T. Myers,VAN,D,1.0,1.0
8474818,2019020291,J. Benn,VAN,D,1.0,0.0
8475413,2019020291,J. Dowling,DAL,C,1.0,1.0
8475690,2019020291,C. Tanev,VAN,D,0.0,2.0
8475794,2019020291,T. Seguin,DAL,C,1.0,0.0
8476166,2019020291,T. Fedun,DAL,D,0.0,1.0
8476344,2019020291,T. Graovac,VAN,C,2.0,0.0
8476467,2019020291,J. Oleksiak,DAL,D,3.0,1.0
8476468,2019020291,J. Miller,VAN,C,3.0,1.0
8476871,2019020291,T. Pearson,VAN,LW,3.0,0.0
8476889,2019020291,R. Faksa,DAL,C,1.0,1.0
8476902,2019020291,E. Lindell,DAL,D,0.0,2.0
8477450,2019020291,J. Dickinson,DAL,C,1.0,2.0
8477500,2019020291,B. Horvat,VAN,C,0.0,1.0
8477937,2019020291,J. Virtanen,VAN,RW,2.0,0.0
8478444,2019020291,B. Boeser,VAN,RW,1.0,0.0
8479587,2019020291,R. Gardner,DAL,C,1.0,1.0
8480012,2019020291,E. Pettersson,VAN,C,1.0,0.0
8480036,2019020291,M. Heiskanen,DAL,D,0.0,2.0
8480800,2019020291,Q. Hughes,VAN,D,0.0,1.0
8470151,2019020297,J. Bouwmeester,STL,D,0.0,1.0
8474102,2019020297,D. Perron,STL,LW,2.0,1.0
8474125,2019020297,C. Gunnarsson,STL,D,1.0,0.0
8474565,2019020297,A. Pietrangelo,STL,D,0.0,1.0
8474715,2019020297,C. Atkinson,CBJ,RW,1.0,0.0
8475170,2019020297,B. Schenn,STL,C,1.0,0.0
8475233,2019020297,D. Savard,CBJ,D,2.0,3.0
8475753,2019020297,J. Faulk,STL,D,1.0,2.0
8476432,2019020297,B. Jenner,CBJ,C,1.0,2.0
8476892,2019020297,C. Parayko,STL,D,2.0,3.0
8476897,2019020297,O. Sundqvist,STL,C,1.0,1.0
8476907,2019020297,M. MacEachern,STL,LW,1.0,0.0
8476981,2019020297,J. Anderson,CBJ,RW,3.0,0.0
8477416,2019020297,O. Bjorkstrand,CBJ,RW,1.0,1.0
8477455,2019020297,J. de la Rose,STL,LW,1.0,0.0
8477482,2019020297,Z. Sanford,STL,LW,2.0,0.0
8477495,2019020297,S. Jones,CBJ,D,1.0,3.0
8477947,2019020297,S. Milano,CBJ,LW,0.0,1.0
8477964,2019020297,I. Barbashev,STL,C,1.0,0.0
8478104,2019020297,S. Blais,STL,LW,4.0,0.0
8478407,2019020297,V. Dunn,STL,D,1.0,1.0
8478460,2019020297,Z. Werenski,CBJ,D,1.0,2.0
8478567,2019020297,D. Kukan,CBJ,D,1.0,2.0
8478882,2019020297,V. Gavrikov,CBJ,D,1.0,2.0
8479400,2019020297,P. Dubois,CBJ,C,0.0,2.0
8480023,2019020297,R. Thomas,STL,C,0.0,1.0
8480205,2019020297,E. Bemstrom,CBJ,C,2.0,0.0
8480762,2019020297,E. Robinson,CBJ,LW,2.0,0.0
8466138,2019020313,J. Thornton,SJS,C,0.0,1.0
8470047,2019020313,V. Filppula,DET,C,0.0,2.0
8470144,2019020313,F. Nielsen,DET,C,0.0,1.0
8470318,2019020313,J. Ericsson,DET,D,1.0,0.0
8470613,2019020313,B. Burns,SJS,D,0.0,1.0
8474053,2019020313,L. Couture,SJS,C,1.0,2.0
8474578,2019020313,E. Karlsson,SJS,D,0.0,2.0
8475169,2019020313,E. Kane,SJS,LW,2.0,0.0
8475455,2019020313,B. Dillon,SJS,D,1.0,3.0
8475795,2019020313,D. McIlrath,DET,D,3.0,0.0
8475834,2019020313,M. Sorensen,SJS,LW,1.0,0.0
8476624,2019020313,B. Goodrow,SJS,RW,3.0,1.0
8476822,2019020313,L. Glendening,DET,RW,5.0,2.0
8476960,2019020313,A. Athanasiou,DET,LW,2.0,0.0
8477454,2019020313,A. Erne,DET,LW,1.0,1.0
8477474,2019020313,M. Bowey,DET,D,1.0,2.0
