player_id,name,nationality,pos,birth_date,height_in,height_cm,weight_lb,weight_kg,team_id,team_id2,team_id3,birth_city,birth_state_prov,hand,team
8471707,J. Neal,CAN,LW,1987-09-03 01:00:00,"6' 2""",187.96,221.0,100.243832,22,0,0,Whitby,ON,L,EDM
8471709,M. Vlasic,CAN,D,1987-03-30 01:00:00,"6' 1""",185.42,205.0,92.98636,28,0,0,Montreal,QC,L,SJS
8471716,J. Abdelkader,USA,LW,1987-02-25 00:00:00,"6' 2""",187.96,214.0,97.068688,17,0,0,Muskegon,MI,L,DET
8471724,K. Letang,CAN,D,1987-04-24 01:00:00,"6' 0""",182.88,201.0,91.171992,5,0,0,Montreal,QC,R,PIT
8471729,K. Russell,CAN,D,1987-05-02 01:00:00,"5' 10""",177.8,173.0,78.471416,22,0,0,Caroline,AB,L,EDM
8471735,K. Yandle,USA,D,1986-09-09 01:00:00,"6' 1""",185.42,196.0,88.904032,13,0,0,Boston,MA,L,FLA
8471743,V. Sobotka,CZE,LW,1987-07-02 01:00:00,"5' 10""",177.8,184.0,83.460928,7,0,0,Trebic,,L,BUF
8471769,N. Hjalmarsson,SWE,D,1987-06-06 01:00:00,"6' 3""",190.5,197.0,89.357624,53,0,0,Eksjo,,L,ARI
8471794,D. Helm,CAN,LW,1987-01-21 00:00:00,"6' 0""",182.88,196.0,88.904032,17,0,0,St. Andrews,MB,L,DET
8471804,N. Gerbe,USA,C,1987-07-24 01:00:00,"5' 4""",162.56,176.0,79.83219199999999,29,0,0,Oxford,MI,L,CBJ
8471817,R. Reaves,CAN,RW,1987-01-20 00:00:00,"6' 1""",185.42,225.0,102.0582,54,0,0,Winnipeg,MB,R,VGK
8471873,A. Stralman,SWE,D,1986-08-01 01:00:00,"5' 11""",180.34,190.0,86.18248,13,0,0,Tibro,,R,FLA
8471887,P. Hornqvist,SWE,RW,1987-01-01 00:00:00,"5' 11""",180.34,189.0,85.728888,5,0,0,Sollentuna,,R,PIT
8472382,A. Greene,USA,D,1982-10-30 00:00:00,"5' 11""",180.34,190.0,86.18248,1,2,0,Trenton,MI,L,NJD
8473415,A. Biega,CAN,D,1988-04-04 01:00:00,"5' 10""",177.8,193.0,87.543256,17,0,0,Montreal,QC,R,DET
8473419,B. Marchand,CAN,LW,1988-05-11 01:00:00,"5' 9""",175.26,181.0,82.100152,6,0,0,Halifax,NS,L,BOS
8473422,N. Foligno,USA,LW,1987-10-31 00:00:00,"6' 0""",182.88,202.0,91.625584,29,0,0,Buffalo,NY,L,CBJ
8473446,E. Johnson,USA,D,1988-03-21 00:00:00,"6' 4""",193.04,225.0,102.0582,21,0,0,Bloomington,MN,R,COL
8473449,K. Okposo,USA,RW,1988-04-16 01:00:00,"6' 0""",182.88,220.0,99.79024,7,0,0,St. Paul,MN,R,BUF
8473453,T. Lewis,USA,C,1987-01-08 00:00:00,"6' 1""",185.42,201.0,91.171992,26,0,0,Salt Lake City,UT,R,LAK
8473463,L. Komarov,FIN,C,1987-01-23 00:00:00,"5' 11""",180.34,210.0,95.25431999999999,2,0,0,Narva,,L,NYI
8473473,M. Lucic,CAN,LW,1988-06-07 01:00:00,"6' 3""",190.5,236.0,107.047712,20,0,0,Vancouver,BC,L,CGY
8473485,C. Stewart,CAN,RW,1987-10-30 00:00:00,"6' 2""",187.96,242.0,109.76926399999999,4,0,0,Toronto,ON,R,PHI
8473504,C. Clutterbuck,CAN,RW,1987-11-18 00:00:00,"5' 11""",180.34,216.0,97.975872,2,0,0,Welland,ON,R,NYI
8473507,J. Petry,USA,D,1987-12-09 00:00:00,"6' 3""",190.5,208.0,94.347136,8,0,0,Ann Arbor,MI,R,MTL
8473512,C. Giroux,CAN,C,1988-01-12 00:00:00,"5' 11""",180.34,185.0,83.91452,4,0,0,Hearst,ON,R,PHI
8473533,J. Staal,CAN,C,1988-09-10 01:00:00,"6' 4""",193.04,220.0,99.79024,12,0,0,Thunder Bay,ON,L,CAR
8473544,D. Brassard,CAN,C,1987-09-22 01:00:00,"6' 1""",185.42,202.0,91.625584,2,0,0,Hull,QC,L,NYI
8473546,M. Grabner,AUT,RW,1987-10-05 01:00:00,"6' 1""",185.42,188.0,85.275296,53,0,0,Villach,,L,ARI
8473548,P. Kessel,USA,RW,1987-10-02 01:00:00,"6' 0""",182.88,202.0,91.625584,53,0,0,Madison,WI,R,ARI
8473563,N. Backstrom,SWE,C,1987-11-23 00:00:00,"6' 1""",185.42,210.0,95.25431999999999,15,0,0,Gävle,,L,WSH
8473564,M. Frolik,CZE,RW,1988-02-17 00:00:00,"6' 1""",185.42,194.0,87.996848,20,7,0,Kladno,,L,CGY
8473573,A. Anisimov,RUS,C,1988-05-24 01:00:00,"6' 4""",193.04,198.0,89.811216,9,0,0,Yaroslavl,,L,OTT
8473604,J. Toews,CAN,C,1988-04-29 01:00:00,"6' 2""",187.96,201.0,91.171992,16,0,0,Winnipeg,MB,L,CHI
8473618,M. Perreault,CAN,C,1988-01-05 00:00:00,"5' 10""",177.8,188.0,85.275296,52,0,0,Drummondville,QC,L,WPG
8473986,A. Killorn,CAN,LW,1989-09-14 01:00:00,"6' 1""",185.42,196.0,88.904032,14,0,0,Halifax,NS,L,TBL
8473991,K. Alzner,CAN,D,1988-09-24 01:00:00,"6' 3""",190.5,217.0,98.429464,8,0,0,Burnaby,BC,L,MTL
8473994,J. Benn,CAN,LW,1989-07-18 01:00:00,"6' 2""",187.96,209.0,94.80072799999999,25,0,0,Victoria,BC,L,DAL
8474009,N. Bonino,USA,C,1988-04-20 01:00:00,"6' 1""",185.42,196.0,88.904032,18,0,0,Hartford,CT,L,NSH
8474013,I. Cole,USA,D,1989-02-21 00:00:00,"6' 1""",185.42,219.0,99.336648,21,0,0,Ann Arbor,MI,L,COL
8474027,J. Braun,USA,D,1987-02-10 00:00:00,"6' 2""",187.96,205.0,92.98636,4,0,0,Minneapolis,MN,R,PHI
8474031,K. Shattenkirk,USA,D,1989-01-29 00:00:00,"6' 0""",182.88,200.0,90.7184,14,0,0,New Rochelle,NY,R,TBL
8474034,P. Maroon,USA,LW,1988-04-23 01:00:00,"6' 3""",190.5,225.0,102.0582,14,0,0,St. Louis,MO,L,TBL
8474037,J. van Riemsdyk,USA,LW,1989-05-04 01:00:00,"6' 3""",190.5,210.0,95.25431999999999,4,0,0,Middletown,NJ,L,PHI
8474038,P. Byron,CAN,LW,1989-04-27 01:00:00,"5' 9""",175.26,162.0,73.481904,8,0,0,Ottawa,ON,L,MTL
8474040,S. Gagner,CAN,C,1989-08-10 01:00:00,"5' 11""",180.34,200.0,90.7184,22,17,0,London,ON,R,EDM
8474053,L. Couture,CAN,C,1989-03-28 01:00:00,"6' 1""",185.42,205.0,92.98636,28,0,0,Guelph,ON,L,SJS
8474056,P. Subban,CAN,D,1989-05-13 01:00:00,"6' 0""",182.88,210.0,95.25431999999999,1,0,0,Toronto,ON,R,NJD
8474062,R. Nash,CAN,C,1989-05-09 01:00:00,"6' 1""",185.42,200.0,90.7184,29,0,0,Consort,AB,R,CBJ
8474068,K. Turris,CAN,C,1989-08-14 01:00:00,"6' 1""",185.42,190.0,86.18248,18,0,0,New Westminster,BC,R,NSH
8474090,B. Smith,CAN,D,1989-02-08 00:00:00,"6' 2""",187.96,211.0,95.707912,3,0,0,Mimico,ON,L,NYR
8474091,B. Sutter,CAN,C,1989-02-14 00:00:00,"6' 3""",190.5,191.0,86.636072,23,0,0,Huntington,NY,R,VAN
8474098,C. Sceviour,CAN,C,1989-04-20 01:00:00,"6' 0""",182.88,195.0,88.45044,13,0,0,Red Deer,AB,R,FLA
8474102,D. Perron,CAN,LW,1988-05-28 01:00:00,"6' 0""",182.88,200.0,90.7184,19,0,0,Sherbrooke,QC,R,STL
8474125,C. Gunnarsson,SWE,D,1986-11-09 00:00:00,"6' 2""",187.96,198.0,89.811216,19,0,0,Orebro,,L,STL
8474134,Y. Weber,CHE,D,1988-09-23 01:00:00,"5' 11""",180.34,200.0,90.7184,18,0,0,Morges,,R,NSH
8474141,P. Kane,USA,RW,1988-11-19 00:00:00,"5' 11""",180.34,177.0,80.28578399999999,16,0,0,Buffalo,NY,L,CHI
8474145,R. Bortuzzo,CAN,D,1989-03-18 00:00:00,"6' 4""",193.04,216.0,97.975872,19,0,0,Thunder Bay,ON,R,STL
8474149,E. Dadonov,RUS,RW,1989-03-12 00:00:00,"5' 11""",180.34,185.0,83.91452,13,0,0,Chelyabinsk,,L,FLA
8474150,M. Backlund,SWE,C,1989-03-17 00:00:00,"6' 1""",185.42,199.0,90.264808,20,0,0,Vasteras,,L,CGY
8474151,R. McDonagh,USA,D,1989-06-13 01:00:00,"6' 1""",185.42,215.0,97.52228,14,0,0,St. Paul,MN,L,TBL
8474157,M. Pacioretty,USA,LW,1988-11-20 00:00:00,"6' 2""",187.96,206.0,93.439952,54,0,0,New Canaan,CT,L,VGK
8474161,J. Voracek,CZE,RW,1989-08-15 01:00:00,"6' 2""",187.96,214.0,97.068688,4,0,0,Kladno,,L,PHI
8474162,J. Muzzin,CAN,D,1989-02-21 00:00:00,"6' 3""",190.5,216.0,97.975872,10,0,0,Woodstock,ON,L,TOR
8474166,A. Martinez,USA,D,1987-07-26 01:00:00,"6' 1""",185.42,212.0,96.161504,26,54,0,Rochester Hills,MI,L,LAK
8474176,C. Hagelin,SWE,LW,1988-08-23 01:00:00,"5' 11""",180.34,186.0,84.368112,15,0,0,Sodertalje,,L,WSH
8474189,L. Eller,DNK,C,1989-05-08 01:00:00,"6' 2""",187.96,207.0,93.893544,15,0,0,Rodovre,,L,WSH
8474190,W. Simmonds,CAN,RW,1988-08-26 01:00:00,"6' 2""",187.96,185.0,83.91452,1,7,0,Scarborough,ON,R,NJD
8474207,N. Holden,CAN,D,1987-05-15 01:00:00,"6' 4""",193.04,214.0,97.068688,54,0,0,St. Albert,AB,L,VGK
8474218,J. Demers,CAN,D,1988-06-09 01:00:00,"6' 1""",185.42,195.0,88.45044,53,0,0,Dorval,QC,R,ARI
8474230,M. Haley,CAN,C,1986-03-30 00:00:00,"5' 11""",180.34,205.0,92.98636,3,0,0,Guelph,ON,L,NYR
8474250,Z. Smith,CAN,LW,1988-04-05 01:00:00,"6' 2""",187.96,208.0,94.347136,16,0,0,Maple Creek,SK,L,CHI
8474291,J. Beagle,CAN,C,1985-10-16 01:00:00,"6' 3""",190.5,218.0,98.883056,23,0,0,Calgary,AB,R,VAN
8474563,D. Doughty,CAN,D,1989-12-08 00:00:00,"6' 1""",185.42,195.0,88.45044,26,0,0,London,ON,R,LAK
8474564,S. Stamkos,CAN,C,1990-02-07 00:00:00,"6' 1""",185.42,194.0,87.996848,14,0,0,Markham,ON,R,TBL
8474565,A. Pietrangelo,CAN,D,1990-01-18 00:00:00,"6' 3""",190.5,210.0,95.25431999999999,19,0,0,King City,ON,R,STL
8474567,Z. Bogosian,USA,D,1990-07-15 01:00:00,"6' 3""",190.5,221.0,100.243832,14,0,0,Massena,NY,R,TBL
8474568,L. Schenn,CAN,D,1989-11-02 00:00:00,"6' 2""",187.96,229.0,103.872568,14,0,0,Saskatoon,SK,R,TBL
8474571,M. Boedker,DNK,LW,1989-12-16 00:00:00,"6' 0""",182.88,210.0,95.25431999999999,9,0,0,Brondby,,L,OTT
8474573,J. Bailey,CAN,RW,1989-10-02 01:00:00,"6' 1""",185.42,203.0,92.079176,2,0,0,Bowmanville,ON,L,NYI
8474574,T. Myers,CAN,D,1990-02-01 00:00:00,"6' 8""",203.2,229.0,103.872568,23,0,0,Houston,TX,R,VAN
8474578,E. Karlsson,SWE,D,1990-05-31 01:00:00,"6' 0""",182.88,191.0,86.636072,28,0,0,Landsbro,,R,SJS
8474579,L. Sbisa,CHE,D,1990-01-30 00:00:00,"6' 2""",187.96,209.0,94.80072799999999,52,0,0,Ozieri,,L,WPG
8474581,J. Gardiner,USA,D,1990-07-04 01:00:00,"6' 2""",187.96,200.0,90.7184,12,0,0,Minnetonka,MN,L,CAR
8474584,M. Del Zotto,CAN,D,1990-06-24 01:00:00,"6' 0""",182.88,195.0,88.45044,24,0,0,Stouffville,ON,L,ANA
8474586,J. Eberle,CAN,C,1990-05-15 01:00:00,"5' 11""",180.34,187.0,84.821704,2,0,0,Regina,SK,R,NYI
8474589,T. Ennis,CAN,LW,1989-10-06 01:00:00,"5' 9""",175.26,161.0,73.028312,9,0,0,Edmonton,AB,L,OTT
8474590,J. Carlson,USA,D,1990-01-10 00:00:00,"6' 3""",190.5,218.0,98.883056,15,0,0,Natick,MA,R,WSH
8474597,C. Goloubef,CAN,D,1989-11-30 00:00:00,"6' 1""",185.42,200.0,90.7184,9,0,0,Mississauga,ON,R,OTT
8474600,R. Josi,CHE,D,1990-06-01 01:00:00,"6' 1""",185.42,201.0,91.171992,18,0,0,Bern,,L,NSH
8474602,J. Schultz,CAN,D,1990-07-06 01:00:00,"6' 2""",187.96,193.0,87.543256,5,0,0,Kelowna,BC,R,PIT
8474604,A. Ness,USA,D,1990-05-18 01:00:00,"5' 10""",177.8,184.0,83.460928,53,0,0,Roseau,MN,L,ARI
8474612,T. Hamonic,CAN,D,1990-08-16 01:00:00,"6' 2""",187.96,205.0,92.98636,20,0,0,St. Malo,MB,R,CGY
8474613,D. Stepan,USA,C,1990-06-18 01:00:00,"6' 0""",182.88,196.0,88.904032,53,0,0,Hastings,MN,R,ARI
8474618,M. Scandella,CAN,D,1990-02-23 00:00:00,"6' 3""",190.5,208.0,94.347136,7,8,0,Montreal,QC,L,BUF
8474628,M. Stone,CAN,D,1990-06-07 01:00:00,"6' 3""",190.5,210.0,95.25431999999999,20,0,0,Winnipeg,MB,R,CGY
8474641,A. Henrique,CAN,C,1990-02-06 00:00:00,"6' 0""",182.88,195.0,88.45044,24,0,0,Brantford,ON,L,ANA
8474668,D. Weise,CAN,RW,1988-08-05 01:00:00,"6' 2""",187.96,206.0,93.439952,8,0,0,Winnipeg,MB,R,MTL
8474673,T. Brodie,CAN,D,1990-06-07 01:00:00,"6' 1""",185.42,182.0,82.553744,20,0,0,Chatham,ON,L,CGY
8474679,G. Nyquist,SWE,RW,1989-09-01 01:00:00,"5' 11""",180.34,184.0,83.460928,29,0,0,Halmstad,,L,CBJ
8474683,D. Grant,CAN,C,1990-04-20 01:00:00,"6' 3""",190.5,215.0,97.52228,24,4,0,Abbotsford,BC,L,ANA
8474685,M. Calvert,CAN,LW,1989-12-24 00:00:00,"5' 11""",180.34,186.0,84.368112,21,0,0,Brandon,MB,L,COL
8474688,G. Pateryn,USA,D,1990-06-20 01:00:00,"6' 3""",190.5,224.0,101.604608,30,0,0,Sterling Heights,MI,R,MIN
8474697,M. Borowiecki,CAN,D,1989-07-12 01:00:00,"6' 1""",185.42,207.0,93.893544,9,0,0,Ottawa,ON,L,OTT
8474709,M. Martin,CAN,LW,1989-05-08 01:00:00,"6' 3""",190.5,220.0,99.79024,2,0,0,Windsor,ON,L,NYI
8474715,C. Atkinson,USA,RW,1989-06-05 01:00:00,"5' 8""",172.72,179.0,81.192968,29,0,0,Riverside,CT,R,CBJ
8474716,J. Spurgeon,CAN,D,1989-11-29 00:00:00,"5' 9""",175.26,168.0,76.203456,30,0,0,Edmonton,AB,R,MIN
8474717,M. Barberio,CAN,D,1990-03-23 00:00:00,"6' 1""",185.42,207.0,93.893544,21,0,0,Montreal,QC,L,COL
8474722,L. Witkowski,USA,RW,1990-04-14 01:00:00,"6' 2""",187.96,210.0,95.25431999999999,14,0,0,Holland,MI,R,TBL
8474818,J. Benn,CAN,D,1987-07-26 01:00:00,"6' 2""",187.96,198.0,89.811216,23,0,0,Victoria,BC,L,VAN
8474849,A. Roussel,FRA,LW,1989-11-21 00:00:00,"5' 11""",180.34,195.0,88.45044,23,0,0,Roubaix,,L,VAN
8474870,T. Johnson,USA,C,1990-07-29 01:00:00,"5' 8""",172.72,183.0,83.007336,14,0,0,Spokane,WA,R,TBL
8474884,M. Hoffman,CAN,LW,1989-11-24 00:00:00,"6' 0""",182.88,181.0,82.100152,13,0,0,Kitchener,ON,L,FLA
8475098,T. Bozak,CAN,C,1986-03-19 00:00:00,"6' 1""",185.42,195.0,88.45044,19,0,0,Regina,SK,R,STL
8475149,M. Johansson,SWE,LW,1990-10-06 01:00:00,"6' 1""",185.42,205.0,92.98636,7,0,0,Landskrona,,L,BUF
8475151,K. Palmieri,USA,RW,1991-02-01 00:00:00,"5' 11""",180.34,185.0,83.91452,1,0,0,Smithtown,NY,R,NJD
8475158,R. O'Reilly,CAN,C,1991-02-07 00:00:00,"6' 1""",185.42,216.0,97.975872,19,0,0,Clinton,ON,L,STL
8475160,K. Clifford,CAN,LW,1991-01-13 00:00:00,"6' 2""",187.96,211.0,95.707912,26,10,0,Ayr,ON,L,LAK
8475163,A. Chiasson,CAN,RW,1990-10-01 01:00:00,"6' 4""",193.04,208.0,94.347136,22,0,0,Montreal,QC,R,EDM
8475164,J. Silfverberg,SWE,RW,1990-10-13 01:00:00,"6' 2""",187.96,202.0,91.625584,24,0,0,Gävle,,R,ANA
8475166,J. Tavares,CAN,C,1990-09-20 01:00:00,"6' 1""",185.42,208.0,94.347136,10,0,0,Mississauga,ON,L,TOR
8475167,V. Hedman,SWE,D,1990-12-18 00:00:00,"6' 6""",198.12,223.0,101.151016,14,0,0,Ornskoldsvik,,L,TBL
8475168,M. Duchene,CAN,C,1991-01-16 00:00:00,"5' 11""",180.34,195.0,88.45044,18,0,0,Haliburton,ON,L,NSH
8475169,E. Kane,CAN,LW,1991-08-02 01:00:00,"6' 2""",187.96,212.0,96.161504,28,0,0,Vancouver,BC,L,SJS
8475170,B. Schenn,CAN,C,1991-08-22 01:00:00,"6' 1""",185.42,200.0,90.7184,19,0,0,Saskatoon,SK,L,STL
8475171,O. Ekman-Larsson,SWE,D,1991-07-17 01:00:00,"6' 2""",187.96,200.0,90.7184,53,0,0,Karlskrona,,L,ARI
8475172,N. Kadri,CAN,C,1990-10-06 01:00:00,"6' 0""",182.88,195.0,88.45044,21,0,0,London,ON,L,COL
8475176,R. Ellis,CAN,D,1991-01-03 00:00:00,"5' 10""",177.8,180.0,81.64656,18,0,0,Hamilton,ON,R,NSH
8475177,C. de Haan,CAN,D,1991-05-09 01:00:00,"6' 1""",185.42,198.0,89.811216,16,0,0,Carp,ON,L,CHI
8475178,Z. Kassian,CAN,RW,1991-01-24 00:00:00,"6' 3""",190.5,209.0,94.80072799999999,22,0,0,Windsor,ON,R,EDM
8475179,D. Kulikov,RUS,D,1990-10-29 00:00:00,"6' 1""",185.42,204.0,92.532768,52,0,0,Lipetsk,,L,WPG
8475181,N. Leddy,USA,D,1991-03-20 00:00:00,"6' 0""",182.88,204.0,92.532768,2,0,0,Eden Prairie,MN,L,NYI
8475184,C. Kreider,USA,LW,1991-04-30 01:00:00,"6' 3""",190.5,224.0,101.604608,3,0,0,Boxford,MA,L,NYR
8475186,J. Moore,USA,D,1990-11-19 00:00:00,"6' 2""",187.96,210.0,95.25431999999999,6,0,0,Winnetka,IL,L,BOS
8475188,B. McNabb,CAN,D,1991-01-21 00:00:00,"6' 4""",193.04,212.0,96.161504,54,0,0,Davidson,SK,L,VGK
8475191,R. Smith,CAN,RW,1991-04-01 01:00:00,"6' 0""",182.88,185.0,83.91452,54,0,0,Toronto,ON,L,VGK
8475193,T. Tatar,SVK,LW,1990-12-01 00:00:00,"5' 10""",177.8,185.0,83.91452,8,0,0,Ilava,,L,MTL
8475197,T. Barrie,CAN,D,1991-07-26 01:00:00,"5' 10""",177.8,190.0,86.18248,10,0,0,Victoria,BC,R,TOR
8475200,D. Orlov,RUS,D,1991-07-23 01:00:00,"5' 11""",180.34,212.0,96.161504,15,0,0,Novokuznetsk,,L,WSH
8475204,B. Pirri,CAN,RW,1991-04-10 01:00:00,"6' 0""",182.88,186.0,84.368112,54,0,0,Toronto,ON,L,VGK
8475208,B. Dumoulin,USA,D,1991-09-06 01:00:00,"6' 4""",193.04,207.0,93.893544,5,0,0,Biddeford,ME,L,PIT
8475209,R. Panik,SVK,RW,1991-02-07 00:00:00,"6' 1""",185.42,208.0,94.347136,15,0,0,Martin,,L,WSH
8475218,M. Ekholm,SWE,D,1990-05-24 01:00:00,"6' 4""",193.04,215.0,97.52228,18,0,0,Borlange,,L,NSH
8475220,M. Foligno,CAN,LW,1991-08-10 01:00:00,"6' 3""",190.5,232.0,105.233344,30,0,0,Buffalo,NY,L,MIN
8475222,S. Vatanen,FIN,D,1991-06-03 01:00:00,"5' 10""",177.8,185.0,83.91452,1,0,0,Jyväskylä,,R,NJD
8475225,C. Smith,USA,RW,1989-09-05 01:00:00,"6' 1""",185.42,208.0,94.347136,18,0,0,Madison,WI,R,NSH
8475231,C. Cizikas,CAN,C,1991-02-27 00:00:00,"5' 11""",180.34,200.0,90.7184,2,0,0,Toronto,ON,L,NYI
8475233,D. Savard,CAN,D,1990-10-22 01:00:00,"6' 2""",187.96,227.0,102.965384,29,0,0,St. Hyacinthe,QC,R,CBJ
8475235,N. Deslauriers,CAN,LW,1991-02-22 00:00:00,"6' 1""",185.42,215.0,97.52228,24,0,0,LaSalle,QC,L,ANA
8475236,C. Eakin,CAN,C,1991-05-24 01:00:00,"6' 0""",182.88,190.0,86.18248,54,52,0,Winnipeg,MB,L,VGK
8475254,G. Dumont,CAN,C,1990-10-06 01:00:00,"5' 10""",177.8,190.0,86.18248,30,0,0,Ville Degelis,QC,R,MIN
8475268,G. Bourque,CAN,LW,1990-09-23 01:00:00,"5' 10""",177.8,206.0,93.439952,52,0,0,Rimouski,QC,L,WPG
8475279,B. Chiarot,CAN,D,1991-05-09 01:00:00,"6' 3""",190.5,219.0,99.336648,8,0,0,Hamilton,ON,L,MTL
8475287,E. Haula,FIN,LW,1991-03-23 00:00:00,"6' 0""",182.88,193.0,87.543256,12,13,0,Pori,,L,CAR
8475314,A. Lee,USA,LW,1990-07-03 01:00:00,"6' 3""",190.5,231.0,104.779752,2,0,0,Edina,MN,L,NYI
8475324,N. Jensen,USA,D,1990-09-21 01:00:00,"6' 0""",182.88,194.0,87.996848,15,0,0,St. Paul,MN,R,WSH
8475343,N. Dowd,USA,C,1990-05-27 01:00:00,"6' 2""",187.96,197.0,89.357624,15,0,0,Huntsville,AL,R,WSH
8475413,J. Dowling,CAN,C,1990-10-01 01:00:00,"5' 10""",177.8,185.0,83.91452,25,0,0,Calgary,AB,L,DAL
8475430,B. Manning,CAN,D,1990-06-04 01:00:00,"6' 1""",185.42,205.0,92.98636,22,0,0,Prince George,BC,L,EDM
8475455,B. Dillon,CAN,D,1990-11-13 00:00:00,"6' 4""",193.04,225.0,102.0582,28,15,0,New Westminster,BC,L,SJS
8475461,A. Agozzino,CAN,LW,1991-01-03 00:00:00,"5' 10""",177.8,187.0,84.821704,5,0,0,Kleinburg,ON,L,PIT
8475462,R. Gudas,CZE,D,1990-06-05 01:00:00,"6' 0""",182.88,204.0,92.532768,15,0,0,Prague,,R,WSH
8475625,M. Irwin,CAN,D,1987-11-29 00:00:00,"6' 1""",185.42,207.0,93.893544,18,0,0,Victoria,BC,L,NSH
8475690,C. Tanev,CAN,D,1989-12-20 00:00:00,"6' 2""",187.96,195.0,88.45044,23,0,0,Toronto,ON,R,VAN
8475692,M. Zuccarello,NOR,RW,1987-09-01 01:00:00,"5' 8""",172.72,179.0,81.192968,30,0,0,Oslo,,L,MIN
8475714,C. Jarnkrok,SWE,C,1991-09-25 01:00:00,"5' 11""",180.34,186.0,84.368112,18,0,0,Gävle,,R,NSH
8475716,M. Marincin,SVK,D,1992-02-18 00:00:00,"6' 4""",193.04,210.0,95.25431999999999,10,0,0,Kosice,,L,TOR
8475718,J. Holl,USA,D,1992-01-30 00:00:00,"6' 3""",190.5,205.0,92.98636,10,0,0,Tonka Bay,MN,R,TOR
8475722,J. Zucker,USA,LW,1992-01-16 00:00:00,"5' 11""",180.34,187.0,84.821704,30,5,0,Newport Beach,CA,L,MIN
8475726,T. Toffoli,CAN,C,1992-04-24 01:00:00,"6' 0""",182.88,201.0,91.171992,26,23,0,Scarborough,ON,R,LAK
8475728,J. Larsson,SWE,C,1992-07-25 01:00:00,"5' 11""",180.34,198.0,89.811216,7,0,0,Lau,,L,BUF
8475735,G. McKegg,CAN,C,1992-06-17 01:00:00,"6' 0""",182.88,191.0,86.636072,3,0,0,St. Thomas,ON,L,NYR
8475738,J. Weal,CAN,C,1992-04-15 01:00:00,"5' 10""",177.8,179.0,81.192968,8,0,0,North Vancouver,BC,R,MTL
8475744,E. Kuznetsov,RUS,C,1992-05-19 01:00:00,"6' 2""",187.96,204.0,92.532768,15,0,0,Chelyabinsk,,L,WSH
8475745,C. Coyle,USA,C,1992-03-02 00:00:00,"6' 3""",190.5,221.0,100.243832,6,0,0,E. Weymouth,MA,R,BOS
8475747,P. Nemeth,SWE,D,1992-02-08 00:00:00,"6' 3""",190.5,219.0,99.336648,17,0,0,Stockholm,,L,DET
8475750,J. Merrill,USA,D,1992-02-03 00:00:00,"6' 3""",190.5,205.0,92.98636,54,0,0,Oklahoma City,OK,L,VGK
8475752,T. Pitlick,USA,C,1991-11-01 00:00:00,"6' 2""",187.96,200.0,90.7184,4,0,0,Minneapolis,MN,R,PHI
8475753,J. Faulk,USA,D,1992-03-20 00:00:00,"6' 0""",182.88,215.0,97.52228,19,0,0,South St.Paul,MN,R,STL
8475754,B. Nelson,USA,C,1991-10-15 01:00:00,"6' 3""",190.5,212.0,96.161504,2,0,0,Warroad,MN,L,NYI
8475760,N. Bjugstad,USA,C,1992-07-17 01:00:00,"6' 6""",198.12,218.0,98.883056,5,0,0,Minneapolis,MN,R,PIT
8475762,D. Forbort,USA,D,1992-03-04 00:00:00,"6' 4""",193.04,215.0,97.52228,26,20,0,Duluth,MN,L,LAK
8475763,K. Hayes,USA,C,1992-05-08 01:00:00,"6' 5""",195.58,217.0,98.429464,4,0,0,Dorchester,MA,L,PHI
8475764,C. Fowler,USA,D,1991-12-05 00:00:00,"6' 1""",185.42,215.0,97.52228,24,0,0,Windsor,ON,L,ANA
8475765,V. Tarasenko,RUS,RW,1991-12-13 00:00:00,"6' 0""",182.88,225.0,102.0582,19,0,0,Yaroslavl,,L,STL
8475766,A. Watson,USA,LW,1992-01-13 00:00:00,"6' 4""",193.04,204.0,92.532768,18,0,0,Ann Arbor,MI,R,NSH
8475768,J. Schwartz,CAN,LW,1992-06-25 01:00:00,"5' 10""",177.8,190.0,86.18248,19,0,0,Wilcox,SK,L,STL
8475772,R. Sheahan,CAN,C,1991-12-07 00:00:00,"6' 3""",190.5,214.0,97.068688,22,0,0,St. Catharines,ON,L,EDM
8475780,C. Wagner,USA,RW,1991-05-27 01:00:00,"6' 0""",182.88,198.0,89.811216,6,0,0,Walpole,MA,R,BOS
8475784,J. Skinner,CAN,LW,1992-05-16 01:00:00,"5' 11""",180.34,200.0,90.7184,7,0,0,Toronto,ON,L,BUF
8475786,Z. Hyman,CAN,C,1992-06-09 01:00:00,"6' 1""",185.42,213.0,96.615096,10,0,0,Toronto,ON,R,TOR
8475790,E. Gudbranson,CAN,D,1992-01-07 00:00:00,"6' 5""",195.58,220.0,99.79024,5,24,0,Ottawa,ON,R,PIT
8475791,T. Hall,CAN,LW,1991-11-14 00:00:00,"6' 1""",185.42,205.0,92.98636,1,53,0,Calgary,AB,L,NJD
8475792,B. Connolly,CAN,RW,1992-05-02 01:00:00,"6' 3""",190.5,195.0,88.45044,13,0,0,Campbell River,BC,R,FLA
8475793,R. Johansen,CAN,C,1992-07-31 01:00:00,"6' 3""",190.5,218.0,98.883056,18,0,0,Vancouver,BC,R,NSH
8475794,T. Seguin,CAN,C,1992-01-31 00:00:00,"6' 1""",185.42,201.0,91.171992,25,0,0,Brampton,ON,R,DAL
