player_id,game_id,name,team,pos,shots,goals,fo,fo_wins,takeaways,giveaways
8476886,2019020699,S. Koekkoek,CHI,D,1,0,0,0,0.0,1.0
8476979,2019020699,E. Gustafsson,CHI,D,0,0,0,0,0.0,1.0
8478491,2019020699,J. Larsson,ANA,D,3,0,0,0,0.0,1.0
8480871,2019020699,A. Boqvist,CHI,D,1,0,0,0,0.0,1.0
8474207,2019020701,N. Holden,VGK,D,4,0,0,0,1.0,1.0
8475233,2019020701,D. Savard,CBJ,D,1,0,0,0,1.0,0.0
8476449,2019020701,S. Harrington,CBJ,D,0,0,0,0,1.0,0.0
8477220,2019020701,N. Schmidt,VGK,D,1,0,0,0,1.0,1.0
8477447,2019020701,S. Theodore,VGK,D,3,0,0,0,3.0,0.0
8477495,2019020701,S. Jones,CBJ,D,1,0,0,0,0.0,0.0
8478460,2019020701,Z. Werenski,CBJ,D,4,0,0,0,1.0,0.0
8478882,2019020701,V. Gavrikov,CBJ,D,1,0,0,0,1.0,1.0
8478906,2019020701,M. Nutivaara,CBJ,D,1,0,0,0,0.0,0.0
8465009,2019020711,Z. Chara,BOS,D,0,0,0,0,0.0,1.0
8471702,2019020711,M. Niskanen,PHI,D,3,0,0,0,0.0,0.0
8475186,2019020711,J. Moore,BOS,D,2,0,0,0,1.0,0.0
8476792,2019020711,T. Krug,BOS,D,3,0,0,0,1.0,1.0
8476891,2019020711,M. Grzelcyk,BOS,D,1,0,0,0,0.0,1.0
8477462,2019020711,R. Hagg,PHI,D,1,0,0,0,0.0,1.0
8477948,2019020711,T. Sanheim,PHI,D,5,2,0,0,0.0,1.0
8478443,2019020711,B. Carlo,BOS,D,1,0,0,0,0.0,0.0
8478500,2019020711,I. Provorov,PHI,D,5,0,0,0,0.0,1.0
8479026,2019020711,P. Myers,PHI,D,2,0,0,0,1.0,2.0
8479325,2019020711,C. McAvoy,BOS,D,2,0,0,0,0.0,2.0
8474581,2019020712,J. Gardiner,CAR,D,1,0,0,0,0.0,0.0
8474590,2019020712,J. Carlson,WSH,D,2,0,0,0,1.0,0.0
8475200,2019020712,D. Orlov,WSH,D,1,0,0,0,0.0,1.0
8475324,2019020712,N. Jensen,WSH,D,3,0,0,0,0.0,2.0
8475462,2019020712,R. Gudas,WSH,D,2,0,0,0,2.0,0.0
8476441,2019020712,J. Edmundson,CAR,D,0,0,0,0,0.0,1.0
8476462,2019020712,D. Hamilton,CAR,D,5,0,0,0,0.0,0.0
8476958,2019020712,J. Slavin,CAR,D,1,0,0,0,1.0,1.0
8477488,2019020712,B. Pesce,CAR,D,2,0,0,0,0.0,2.0
8477845,2019020712,T. van Riemsdyk,CAR,D,1,0,0,0,0.0,0.0
8478399,2019020712,J. Siegenthaler,WSH,D,0,0,0,0,0.0,1.0
8479482,2019020712,M. Kempny,WSH,D,1,0,0,0,0.0,0.0
8465009,2019020727,Z. Chara,BOS,D,1,0,0,0,0.0,0.0
8471677,2019020727,J. Johnson,PIT,D,0,0,0,0,1.0,0.0
8471724,2019020727,K. Letang,PIT,D,2,0,0,0,0.0,2.0
8475186,2019020727,J. Moore,BOS,D,1,0,0,0,0.0,0.0
8476792,2019020727,T. Krug,BOS,D,2,0,0,0,1.0,0.0
8476891,2019020727,M. Grzelcyk,BOS,D,2,0,0,0,1.0,1.0
8477244,2019020727,C. Ruhwedel,PIT,D,2,0,0,0,0.0,0.0
8477969,2019020727,M. Pettersson,PIT,D,1,0,0,0,1.0,1.0
8478443,2019020727,B. Carlo,BOS,D,2,0,0,0,0.0,0.0
8478507,2019020727,J. Marino,PIT,D,0,0,0,0,2.0,2.0
8479325,2019020727,C. McAvoy,BOS,D,2,0,0,0,0.0,1.0
8470600,2019020736,R. Suter,MIN,D,2,1,0,0,0.0,0.0
8474031,2019020736,K. Shattenkirk,TBL,D,2,0,0,0,1.0,0.0
8474151,2019020736,R. McDonagh,TBL,D,1,0,0,0,2.0,1.0
8475167,2019020736,V. Hedman,TBL,D,1,0,0,0,0.0,0.0
8476463,2019020736,J. Brodin,MIN,D,2,0,0,0,1.0,0.0
8476856,2019020736,M. Dumba,MIN,D,2,0,0,0,0.0,1.0
8477369,2019020736,C. Soucy,MIN,D,1,0,0,0,1.0,0.0
8479410,2019020736,M. Sergachev,TBL,D,5,0,0,0,0.0,0.0
8471274,2019020739,A. Goligoski,ARI,D,2,0,0,0,0.0,1.0
8471303,2019020739,A. Edler,VAN,D,0,0,0,0,0.0,2.0
8474218,2019020739,J. Demers,ARI,D,3,0,0,0,0.0,0.0
8474574,2019020739,T. Myers,VAN,D,2,0,0,0,0.0,1.0
8475171,2019020739,O. Ekman-Larsson,ARI,D,2,0,0,0,0.0,0.0
8475690,2019020739,C. Tanev,VAN,D,1,0,0,0,0.0,0.0
8479345,2019020739,J. Chychrun,ARI,D,4,0,0,0,0.0,0.0
8479442,2019020739,T. Stecher,VAN,D,0,0,0,0,1.0,0.0
8480147,2019020739,O. Fantenberg,VAN,D,2,0,0,0,0.0,0.0
8480800,2019020739,Q. Hughes,VAN,D,0,0,0,0,0.0,2.0
8470110,2019020749,T. Daley,DET,D,2,0,0,0,0.0,1.0
8471242,2019020749,M. Green,DET,D,2,0,0,0,0.0,0.0
8471735,2019020749,K. Yandle,FLA,D,1,0,0,0,0.0,0.0
8471873,2019020749,A. Stralman,FLA,D,2,0,0,0,0.0,1.0
8473415,2019020749,A. Biega,DET,D,1,0,0,0,0.0,0.0
8475796,2019020749,M. Pysyk,FLA,D,4,1,0,0,0.0,0.0
8476875,2019020749,M. Matheson,FLA,D,1,0,0,0,0.0,1.0
8477474,2019020749,M. Bowey,DET,D,4,0,0,0,0.0,2.0
8477932,2019020749,A. Ekblad,FLA,D,2,0,0,0,0.0,0.0
8479388,2019020749,R. Stillman,FLA,D,3,0,0,0,0.0,0.0
8479425,2019020749,F. Hronek,DET,D,1,0,0,0,0.0,0.0
8471702,2019020750,M. Niskanen,PHI,D,0,0,0,0,0.0,3.0
8474166,2019020750,A. Martinez,LAK,D,0,0,0,0,1.0,3.0
8474563,2019020750,D. Doughty,LAK,D,3,0,0,0,0.0,0.0
8475762,2019020750,D. Forbort,LAK,D,2,0,0,0,1.0,1.0
8477073,2019020750,K. MacDermid,LAK,D,1,0,0,0,0.0,0.0
8477462,2019020750,R. Hagg,PHI,D,1,0,0,0,0.0,0.0
8477948,2019020750,T. Sanheim,PHI,D,2,0,0,0,0.0,2.0
8478500,2019020750,I. Provorov,PHI,D,2,0,0,0,0.0,1.0
8478911,2019020750,M. Roy,LAK,D,2,0,0,0,0.0,0.0
8479026,2019020750,P. Myers,PHI,D,2,0,0,0,1.0,0.0
8480336,2019020750,S. Walker,LAK,D,4,0,0,0,3.0,0.0
8470613,2019020754,B. Burns,SJS,D,2,0,0,0,0.0,1.0
8471303,2019020754,A. Edler,VAN,D,3,0,0,0,0.0,0.0
8471709,2019020754,M. Vlasic,SJS,D,0,0,0,0,0.0,1.0
8474574,2019020754,T. Myers,VAN,D,4,0,0,0,0.0,0.0
8474578,2019020754,E. Karlsson,SJS,D,1,0,0,0,0.0,0.0
8475690,2019020754,C. Tanev,VAN,D,1,0,0,0,0.0,0.0
8479983,2019020754,M. Ferraro,SJS,D,1,0,0,0,0.0,0.0
8480160,2019020754,R. Simek,SJS,D,0,0,0,0,0.0,1.0
8480800,2019020754,Q. Hughes,VAN,D,3,1,0,0,0.0,1.0
8471677,2019020786,J. Johnson,PIT,D,0,0,0,0,1.0,1.0
8471702,2019020786,M. Niskanen,PHI,D,1,0,0,0,0.0,0.0
8471724,2019020786,K. Letang,PIT,D,2,1,0,0,1.0,2.0
8474602,2019020786,J. Schultz,PIT,D,1,0,0,0,0.0,0.0
8477244,2019020786,C. Ruhwedel,PIT,D,0,0,0,0,0.0,1.0
8477462,2019020786,R. Hagg,PHI,D,1,0,0,0,0.0,0.0
8477948,2019020786,T. Sanheim,PHI,D,3,0,0,0,2.0,0.0
8478500,2019020786,I. Provorov,PHI,D,1,0,0,0,0.0,0.0
8479026,2019020786,P. Myers,PHI,D,1,0,0,0,0.0,0.0
8474166,2019020804,A. Martinez,LAK,D,2,0,0,0,0.0,1.0
8474584,2019020804,M. Del Zotto,ANA,D,1,0,0,0,0.0,0.0
8475762,2019020804,D. Forbort,LAK,D,1,0,0,0,0.0,2.0
8475764,2019020804,C. Fowler,ANA,D,3,0,0,0,0.0,0.0
8475790,2019020804,E. Gudbranson,ANA,D,1,0,0,0,0.0,1.0
8476854,2019020804,H. Lindholm,ANA,D,2,0,0,0,0.0,3.0
8477018,2019020804,B. Hutton,LAK,D,4,0,0,0,0.0,1.0
8477073,2019020804,K. MacDermid,LAK,D,3,0,0,0,0.0,0.0
8478491,2019020804,J. Larsson,ANA,D,1,1,0,0,0.0,1.0
8478911,2019020804,M. Roy,LAK,D,4,0,0,0,0.0,1.0
8480336,2019020804,S. Walker,LAK,D,1,0,0,0,0.0,2.0
8474162,2019020839,J. Muzzin,TOR,D,2,0,0,0,1.0,1.0
8474584,2019020839,M. Del Zotto,ANA,D,0,0,0,0,0.0,2.0
8475197,2019020839,T. Barrie,TOR,D,2,0,0,0,0.0,0.0
8475718,2019020839,J. Holl,TOR,D,3,0,0,0,0.0,2.0
8475764,2019020839,C. Fowler,ANA,D,4,0,0,0,0.0,0.0
8475790,2019020839,E. Gudbranson,ANA,D,1,0,0,0,0.0,0.0
8476312,2019020839,J. Manson,ANA,D,1,0,0,0,0.0,2.0
8476854,2019020839,H. Lindholm,ANA,D,3,0,0,0,1.0,3.0
8478491,2019020839,J. Larsson,ANA,D,2,0,0,0,0.0,0.0
8480873,2019020839,R. Sandin,TOR,D,1,0,0,0,0.0,0.0
8470187,2019020862,J. Boychuk,NYI,D,0,0,0,0,1.0,3.0
8474590,2019020862,J. Carlson,WSH,D,5,1,0,0,3.0,4.0
8475181,2019020862,N. Leddy,NYI,D,3,0,0,0,0.0,0.0
8475200,2019020862,D. Orlov,WSH,D,0,0,0,0,0.0,1.0
8475324,2019020862,N. Jensen,WSH,D,1,0,0,0,0.0,1.0
8476429,2019020862,S. Mayfield,NYI,D,0,0,0,0,0.0,2.0
8477506,2019020862,R. Pulock,NYI,D,6,0,0,0,1.0,1.0
8478038,2019020862,D. Toews,NYI,D,2,1,0,0,0.0,0.0
8478399,2019020862,J. Siegenthaler,WSH,D,1,0,0,0,0.0,1.0
8479482,2019020862,M. Kempny,WSH,D,0,0,0,0,0.0,2.0
8480796,2019020862,M. Fehervary,WSH,D,1,0,0,0,0.0,0.0
8480865,2019020862,N. Dobson,NYI,D,0,0,0,0,2.0,0.0
8475179,2019020872,D. Kulikov,WPG,D,2,0,0,0,2.0,0.0
8475868,2019020872,A. Bitetto,WPG,D,1,0,0,0,0.0,0.0
8476470,2019020872,N. Beaulieu,WPG,D,2,0,0,0,0.0,2.0
8476869,2019020872,B. Skjei,NYR,D,0,0,0,0,1.0,1.0
8476885,2019020872,J. Trouba,NYR,D,4,0,0,0,0.0,3.0
8477950,2019020872,T. DeAngelo,NYR,D,0,0,0,0,1.0,2.0
8478915,2019020872,S. Niku,WPG,D,4,0,0,0,0.0,0.0
8479323,2019020872,A. Fox,NYR,D,1,0,0,0,2.0,2.0
8479324,2019020872,R. Lindgren,NYR,D,2,0,0,0,1.0,0.0
8480145,2019020872,N. Pionk,WPG,D,3,0,0,0,0.0,0.0
8471274,2019020904,A. Goligoski,ARI,D,0,0,0,0,1.0,0.0
8471769,2019020904,N. Hjalmarsson,ARI,D,1,0,0,0,0.0,2.0
8474590,2019020904,J. Carlson,WSH,D,3,0,0,0,0.0,3.0
8475171,2019020904,O. Ekman-Larsson,ARI,D,0,0,0,0,1.0,0.0
8475200,2019020904,D. Orlov,WSH,D,1,0,0,0,0.0,0.0
8475324,2019020904,N. Jensen,WSH,D,1,0,0,0,0.0,0.0
8475462,2019020904,R. Gudas,WSH,D,1,0,0,0,0.0,0.0
8477851,2019020904,J. Oesterle,ARI,D,0,0,0,0,0.0,1.0
8478399,2019020904,J. Siegenthaler,WSH,D,0,0,0,0,0.0,1.0
8479345,2019020904,J. Chychrun,ARI,D,0,0,0,0,0.0,1.0
8479482,2019020904,M. Kempny,WSH,D,4,0,0,0,0.0,0.0
8474581,2019020908,J. Gardiner,CAR,D,1,0,0,0,1.0,0.0
8476441,2019020908,J. Edmundson,CAR,D,0,0,0,0,0.0,1.0
8476457,2019020908,A. Larsson,EDM,D,2,0,0,0,0.0,0.0
8476472,2019020908,O. Klefbom,EDM,D,2,0,0,0,0.0,1.0
8476958,2019020908,J. Slavin,CAR,D,1,0,0,0,0.0,1.0
8477488,2019020908,B. Pesce,CAR,D,1,0,0,0,0.0,0.0
8477845,2019020908,T. van Riemsdyk,CAR,D,2,1,0,0,0.0,0.0
8477938,2019020908,H. Fleury,CAR,D,3,0,0,0,1.0,0.0
8478451,2019020908,E. Bear,EDM,D,3,0,0,0,0.0,1.0
8478452,2019020908,C. Jones,EDM,D,0,0,0,0,0.0,1.0
8470600,2019020946,R. Suter,MIN,D,3,0,0,0,0.0,0.0
8474688,2019020946,G. Pateryn,MIN,D,0,0,0,0,1.0,0.0
8474716,2019020946,J. Spurgeon,MIN,D,6,3,0,0,0.0,0.0
8476457,2019020946,A. Larsson,EDM,D,2,0,0,0,1.0,2.0
8476463,2019020946,J. Brodin,MIN,D,2,0,0,0,0.0,0.0
8476856,2019020946,M. Dumba,MIN,D,2,0,0,0,1.0,1.0
8476988,2019020946,M. Benning,EDM,D,2,0,0,0,0.0,0.0
8477369,2019020946,C. Soucy,MIN,D,1,1,0,0,0.0,1.0
8477498,2019020946,D. Nurse,EDM,D,4,0,0,0,1.0,0.0
8478021,2019020946,W. Lagesson,EDM,D,0,0,0,0,0.0,1.0
8478451,2019020946,E. Bear,EDM,D,2,0,0,0,0.0,2.0
8478452,2019020946,C. Jones,EDM,D,2,0,0,0,0.0,0.0
8471735,2019020957,K. Yandle,FLA,D,2,0,0,0,0.0,0.0
8471873,2019020957,A. Stralman,FLA,D,0,0,0,0,1.0,1.0
8474166,2019020957,A. Martinez,VGK,D,2,0,0,0,0.0,0.0
8474207,2019020957,N. Holden,VGK,D,1,0,0,0,0.0,0.0
8475188,2019020957,B. McNabb,VGK,D,1,0,0,0,1.0,0.0
8475796,2019020957,M. Pysyk,FLA,D,2,0,0,0,1.0,0.0
8477220,2019020957,N. Schmidt,VGK,D,2,0,0,0,1.0,0.0
8477346,2019020957,M. Weegar,FLA,D,1,0,0,0,0.0,0.0
8477447,2019020957,S. Theodore,VGK,D,6,0,0,0,0.0,0.0
8477932,2019020957,A. Ekblad,FLA,D,2,0,0,0,0.0,0.0
8480727,2019020957,Z. Whitecloud,VGK,D,0,0,0,0,2.0,1.0
8475179,2019020960,D. Kulikov,WPG,D,0,0,0,0,0.0,1.0
8475868,2019020960,A. Bitetto,WPG,D,2,0,0,0,0.0,0.0
8476331,2019020960,D. DeMelo,WPG,D,1,0,0,0,0.0,0.0
8476470,2019020960,N. Beaulieu,WPG,D,1,0,0,0,0.0,0.0
8476525,2019020960,C. Miller,BUF,D,1,0,0,0,1.0,1.0
8476931,2019020960,J. McCabe,BUF,D,0,0,0,0,0.0,1.0
8477986,2019020960,B. Montour,BUF,D,0,0,0,0,0.0,2.0
8480035,2019020960,H. Jokiharju,BUF,D,1,0,0,0,0.0,0.0
8480145,2019020960,N. Pionk,WPG,D,1,0,0,0,0.0,0.0
8480839,2019020960,R. Dahlin,BUF,D,1,0,0,0,0.0,0.0
8471735,2019020987,K. Yandle,FLA,D,1,0,0,0,1.0,1.0
8471873,2019020987,A. Stralman,FLA,D,0,0,0,0,0.0,1.0
8475197,2019020987,T. Barrie,TOR,D,2,0,0,0,0.0,1.0
8475716,2019020987,M. Marincin,TOR,D,1,0,0,0,1.0,1.0
8475718,2019020987,J. Holl,TOR,D,1,1,0,0,0.0,1.0
8475796,2019020987,M. Pysyk,FLA,D,1,1,0,0,1.0,1.0
8476875,2019020987,M. Matheson,FLA,D,1,0,0,0,0.0,1.0
8477346,2019020987,M. Weegar,FLA,D,0,0,0,0,0.0,2.0
8477932,2019020987,A. Ekblad,FLA,D,2,0,0,0,0.0,1.0
8480043,2019020987,T. Liljegren,TOR,D,0,0,0,0,0.0,1.0
8480873,2019020987,R. Sandin,TOR,D,1,0,0,0,0.0,0.0
8468493,2019020988,R. Hainsey,OTT,D,0,0,0,0,0.0,1.0
8471303,2019020988,A. Edler,VAN,D,2,0,0,0,0.0,0.0
8474574,2019020988,T. Myers,VAN,D,4,0,0,0,1.0,0.0
8475690,2019020988,C. Tanev,VAN,D,1,0,0,0,0.0,0.0
8476422,2019020988,M. Reilly,OTT,D,1,0,0,0,1.0,3.0
8477971,2019020988,A. Englund,OTT,D,1,0,0,0,1.0,0.0
8478469,2019020988,T. Chabot,OTT,D,1,0,0,0,1.0,1.0
8478868,2019020988,C. Jaros,OTT,D,1,0,0,0,0.0,0.0
8479442,2019020988,T. Stecher,VAN,D,1,0,0,0,0.0,0.0
8479458,2019020988,N. Zaitsev,OTT,D,0,0,0,0,0.0,1.0
8480147,2019020988,O. Fantenberg,VAN,D,2,0,0,0,0.0,1.0
8473446,2019020996,E. Johnson,COL,D,3,0,0,0,1.0,0.0
8474013,2019020996,I. Cole,COL,D,1,0,0,0,0.0,0.0
8474581,2019020996,J. Gardiner,CAR,D,0,0,0,0,0.0,2.0
8476441,2019020996,J. Edmundson,CAR,D,5,0,0,0,1.0,2.0
8476869,2019020996,B. Skjei,CAR,D,1,0,0,0,2.0,0.0
8476958,2019020996,J. Slavin,CAR,D,3,0,0,0,5.0,1.0
8477435,2019020996,R. Graves,COL,D,2,0,0,0,0.0,2.0
8477507,2019020996,N. Zadorov,COL,D,0,0,0,0,1.0,0.0
8477845,2019020996,T. van Riemsdyk,CAR,D,1,0,0,0,0.0,0.0
8477938,2019020996,H. Fleury,CAR,D,4,0,0,0,2.0,0.0
8479398,2019020996,S. Girard,COL,D,3,1,0,0,0.0,0.0
8480069,2019020996,C. Makar,COL,D,1,0,0,0,1.0,1.0
8474166,2019021016,A. Martinez,VGK,D,3,0,0,0,2.0,0.0
8474207,2019021016,N. Holden,VGK,D,0,0,0,0,1.0,1.0
8474563,2019021016,D. Doughty,LAK,D,2,0,0,0,0.0,0.0
8475188,2019021016,B. McNabb,VGK,D,3,0,0,0,0.0,0.0
8477018,2019021016,B. Hutton,LAK,D,0,0,0,0,1.0,2.0
8477220,2019021016,N. Schmidt,VGK,D,4,0,0,0,0.0,0.0
8477447,2019021016,S. Theodore,VGK,D,5,1,0,0,2.0,0.0
8480336,2019021016,S. Walker,LAK,D,1,0,0,0,1.0,0.0
8480727,2019021016,Z. Whitecloud,VGK,D,2,0,0,0,1.0,0.0
8468493,2019021022,R. Hainsey,OTT,D,3,0,0,0,0.0,0.0
8471677,2019021022,J. Johnson,PIT,D,1,0,0,0,0.0,0.0
8471724,2019021022,K. Letang,PIT,D,2,0,0,0,0.0,1.0
8474602,2019021022,J. Schultz,PIT,D,0,0,0,0,1.0,0.0
8476422,2019021022,M. Reilly,OTT,D,1,0,0,0,0.0,0.0
8477969,2019021022,M. Pettersson,PIT,D,1,0,0,0,0.0,1.0
8477971,2019021022,A. Englund,OTT,D,2,0,0,0,0.0,0.0
8478469,2019021022,T. Chabot,OTT,D,1,0,0,0,1.0,0.0
8478507,2019021022,J. Marino,PIT,D,1,1,0,0,2.0,0.0
8478868,2019021022,C. Jaros,OTT,D,1,0,0,0,0.0,0.0
8479458,2019021022,N. Zaitsev,OTT,D,0,0,0,0,0.0,1.0
8470613,2019021028,B. Burns,SJS,D,2,0,0,0,1.0,0.0
8471709,2019021028,M. Vlasic,SJS,D,1,0,0,0,1.0,2.0
8475197,2019021028,T. Barrie,TOR,D,1,0,0,0,0.0,0.0
8475716,2019021028,M. Marincin,TOR,D,2,0,0,0,0.0,0.0
8475718,2019021028,J. Holl,TOR,D,1,0,0,0,0.0,1.0
8475841,2019021028,T. Heed,SJS,D,1,0,0,0,0.0,1.0
8475869,2019021028,B. Davidson,SJS,D,1,0,0,0,1.0,2.0
8478408,2019021028,T. Dermott,TOR,D,1,0,0,0,1.0,0.0
8479983,2019021028,M. Ferraro,SJS,D,3,0,0,0,0.0,0.0
8480157,2019021028,C. Rosen,TOR,D,1,0,0,0,0.0,2.0
8480160,2019021028,R. Simek,SJS,D,4,1,0,0,2.0,0.0
8470601,2019021034,B. Coburn,TBL,D,1,0,0,0,0.0,0.0
8473507,2019021034,J. Petry,MTL,D,3,0,0,0,0.0,0.0
8474031,2019021034,K. Shattenkirk,TBL,D,2,0,0,0,1.0,0.0
8474567,2019021034,Z. Bogosian,TBL,D,2,0,0,0,0.0,0.0
8475167,2019021034,V. Hedman,TBL,D,4,2,0,0,0.0,0.0
8475279,2019021034,B. Chiarot,MTL,D,1,0,0,0,0.0,0.0
8476967,2019021034,B. Kulak,MTL,D,2,0,0,0,1.0,0.0
8477850,2019021034,C. Folin,MTL,D,0,0,0,0,0.0,1.0
8478416,2019021034,E. Cernak,TBL,D,0,0,0,0,1.0,0.0
8468493,2019021038,R. Hainsey,OTT,D,0,0,0,0,0.0,1.0
8472382,2019021038,A. Greene,NYI,D,1,0,0,0,1.0,2.0
8475181,2019021038,N. Leddy,NYI,D,0,0,0,0,0.0,2.0
8476422,2019021038,M. Reilly,OTT,D,3,0,0,0,0.0,1.0
8476429,2019021038,S. Mayfield,NYI,D,2,0,0,0,1.0,0.0
8477506,2019021038,R. Pulock,NYI,D,6,1,0,0,0.0,1.0
8477971,2019021038,A. Englund,OTT,D,0,0,0,0,1.0,0.0
8478038,2019021038,D. Toews,NYI,D,1,0,0,0,0.0,1.0
8478469,2019021038,T. Chabot,OTT,D,4,0,0,0,0.0,2.0
8479458,2019021038,N. Zaitsev,OTT,D,4,0,0,0,1.0,3.0
8480865,2019021038,N. Dobson,NYI,D,2,0,0,0,0.0,0.0
8474563,2019021041,D. Doughty,LAK,D,2,0,0,0,1.0,2.0
8475197,2019021041,T. Barrie,TOR,D,3,0,0,0,0.0,1.0
8475716,2019021041,M. Marincin,TOR,D,2,0,0,0,0.0,0.0
8475718,2019021041,J. Holl,TOR,D,0,0,0,0,1.0,0.0
8477018,2019021041,B. Hutton,LAK,D,3,0,0,0,0.0,0.0
8477073,2019021041,K. MacDermid,LAK,D,0,0,0,0,0.0,1.0
8478408,2019021041,T. Dermott,TOR,D,1,0,0,0,0.0,0.0
8478911,2019021041,M. Roy,LAK,D,1,0,0,0,0.0,0.0
8480336,2019021041,S. Walker,LAK,D,4,0,0,0,0.0,2.0
8480873,2019021041,R. Sandin,TOR,D,1,0,0,0,0.0,0.0
8470966,2019021046,M. Giordano,CGY,D,3,0,0,0,1.0,1.0
8471274,2019021046,A. Goligoski,ARI,D,1,0,0,0,1.0,0.0
8471769,2019021046,N. Hjalmarsson,ARI,D,2,0,0,0,1.0,0.0
8474218,2019021046,J. Demers,ARI,D,1,0,0,0,0.0,1.0
8474673,2019021046,T. Brodie,CGY,D,1,1,0,0,1.0,2.0
8475171,2019021046,O. Ekman-Larsson,ARI,D,0,0,0,0,2.0,3.0
8475762,2019021046,D. Forbort,CGY,D,0,0,0,0,0.0,2.0
8476979,2019021046,E. Gustafsson,CGY,D,1,0,0,0,0.0,1.0
8477851,2019021046,J. Oesterle,ARI,D,1,0,0,0,1.0,1.0
8478396,2019021046,N. Hanifin,CGY,D,0,0,0,0,2.0,2.0
8478397,2019021046,R. Andersson,CGY,D,2,0,0,0,0.0,2.0
8480950,2019021046,I. Lyubushkin,ARI,D,1,0,0,0,1.0,0.0
8470600,2019021052,R. Suter,MIN,D,1,0,0,0,0.0,3.0
8474563,2019021052,D. Doughty,LAK,D,3,0,0,0,0.0,1.0
8474688,2019021052,G. Pateryn,MIN,D,2,0,0,0,0.0,1.0
8474716,2019021052,J. Spurgeon,MIN,D,2,1,0,0,0.0,0.0
8476463,2019021052,J. Brodin,MIN,D,1,0,0,0,0.0,0.0
8477018,2019021052,B. Hutton,LAK,D,3,0,0,0,0.0,1.0
8478911,2019021052,M. Roy,LAK,D,2,0,0,0,0.0,0.0
8479998,2019021052,M. Anderson,LAK,D,4,0,0,0,0.0,0.0
8471702,2019021056,M. Niskanen,PHI,D,0,0,0,0,0.0,1.0
8474027,2019021056,J. Braun,PHI,D,0,0,0,0,0.0,2.0
8476525,2019021056,C. Miller,BUF,D,1,0,0,0,0.0,0.0
8476931,2019021056,J. McCabe,BUF,D,1,0,0,0,1.0,1.0
8477462,2019021056,R. Hagg,PHI,D,1,0,0,0,0.0,0.0
8477499,2019021056,R. Ristolainen,BUF,D,3,0,0,0,0.0,0.0
8477948,2019021056,T. Sanheim,PHI,D,1,0,0,0,1.0,0.0
8477986,2019021056,B. Montour,BUF,D,0,0,0,0,0.0,1.0
8478500,2019021056,I. Provorov,PHI,D,0,0,0,0,1.0,1.0
8480035,2019021056,H. Jokiharju,BUF,D,2,0,0,0,0.0,4.0
8480839,2019021056,R. Dahlin,BUF,D,4,0,0,0,1.0,3.0
8470318,2019021060,J. Ericsson,DET,D,1,0,0,0,0.0,1.0
8473415,2019021060,A. Biega,DET,D,1,0,0,0,0.0,3.0
8474151,2019021060,R. McDonagh,TBL,D,1,0,0,0,0.0,1.0
8474567,2019021060,Z. Bogosian,TBL,D,1,0,0,0,0.0,1.0
8474568,2019021060,L. Schenn,TBL,D,3,0,0,0,0.0,0.0
8475747,2019021060,P. Nemeth,DET,D,2,0,0,0,0.0,0.0
8478416,2019021060,E. Cernak,TBL,D,3,0,0,0,0.0,0.0
8479410,2019021060,M. Sergachev,TBL,D,2,0,0,0,0.0,0.0
8479425,2019021060,F. Hronek,DET,D,2,0,0,0,0.0,2.0
8480184,2019021060,G. Lindstrom,DET,D,0,0,0,0,1.0,0.0
8471303,2019021077,A. Edler,VAN,D,3,0,0,0,0.0,2.0
8472382,2019021077,A. Greene,NYI,D,1,0,0,0,0.0,0.0
8474574,2019021077,T. Myers,VAN,D,4,0,0,0,1.0,0.0
8475181,2019021077,N. Leddy,NYI,D,1,0,0,0,0.0,1.0
8475690,2019021077,C. Tanev,VAN,D,1,0,0,0,0.0,2.0
8476429,2019021077,S. Mayfield,NYI,D,1,0,0,0,0.0,1.0
8477506,2019021077,R. Pulock,NYI,D,6,0,0,0,0.0,0.0
8478038,2019021077,D. Toews,NYI,D,4,0,0,0,0.0,0.0
8479442,2019021077,T. Stecher,VAN,D,2,0,0,0,0.0,0.0
8480147,2019021077,O. Fantenberg,VAN,D,1,0,0,0,0.0,0.0
8480800,2019021077,Q. Hughes,VAN,D,2,0,0,0,1.0,1.0
8480865,2019021077,N. Dobson,NYI,D,1,0,0,0,0.0,1.0
8474027,2019030001,J. Braun,PHI,D,1,0,0,0,1.0,1.0
8476792,2019030001,T. Krug,BOS,D,2,0,0,0,0.0,0.0
8476891,2019030001,M. Grzelcyk,BOS,D,0,0,0,0,0.0,1.0
8477462,2019030001,R. Hagg,PHI,D,1,0,0,0,1.0,0.0
8477948,2019030001,T. Sanheim,PHI,D,1,0,0,0,0.0,1.0
8478443,2019030001,B. Carlo,BOS,D,1,0,0,0,0.0,1.0
8478500,2019030001,I. Provorov,PHI,D,1,0,0,0,0.0,2.0
8479026,2019030001,P. Myers,PHI,D,5,1,0,0,0.0,0.0
8479325,2019030001,C. McAvoy,BOS,D,2,0,0,0,0.0,2.0
8474031,2019030002,K. Shattenkirk,TBL,D,2,0,0,0,0.0,0.0
8474151,2019030002,R. McDonagh,TBL,D,2,0,0,0,0.0,0.0
8474567,2019030002,Z. Bogosian,TBL,D,3,0,0,0,0.0,1.0
8475167,2019030002,V. Hedman,TBL,D,3,0,0,0,0.0,0.0
8475200,2019030002,D. Orlov,WSH,D,2,0,0,0,0.0,0.0
