player_id,game_id,shots,goals,fo,fo_wins,takeaways,giveaways,name,team,pos
8477931,2019020130,3,0,8,6,1.0,0.0,T. Nosek,VGK,LW
8478067,2019020130,4,1,1,1,0.0,0.0,O. Lindblom,PHI,LW
8480797,2019020130,3,0,0,0,1.0,1.0,J. Farabee,PHI,LW
8471743,2019020147,4,1,3,3,2.0,1.0,V. Sobotka,BUF,LW
8475149,2019020147,0,0,5,3,2.0,0.0,M. Johansson,BUF,LW
8475184,2019020147,2,1,1,0,0.0,1.0,C. Kreider,NYR,LW
8475784,2019020147,0,0,1,1,1.0,1.0,J. Skinner,BUF,LW
8476918,2019020147,1,0,0,0,1.0,0.0,J. Vesey,BUF,LW
8477839,2019020147,3,0,0,0,2.0,0.0,C. Sheary,BUF,LW
8478550,2019020147,2,1,0,0,2.0,4.0,A. Panarin,NYR,LW
8470257,2019020149,2,0,0,0,1.0,1.0,A. Steen,STL,LW
8474102,2019020149,2,0,1,0,1.0,0.0,D. Perron,STL,LW
8475160,2019020149,1,0,0,0,0.0,0.0,K. Clifford,LAK,LW
8475768,2019020149,0,0,2,1,1.0,0.0,J. Schwartz,STL,LW
8476907,2019020149,3,0,0,0,1.0,0.0,M. MacEachern,STL,LW
8477482,2019020149,4,0,0,0,1.0,0.0,Z. Sanford,STL,LW
8477960,2019020149,3,0,5,2,1.0,0.0,A. Kempe,LAK,LW
8478455,2019020149,4,0,0,0,1.0,0.0,A. Wagner,LAK,LW
8471214,2019020154,9,2,0,0,2.0,1.0,A. Ovechkin,WSH,LW
8471707,2019020154,3,0,0,0,1.0,0.0,J. Neal,EDM,LW
8474176,2019020154,1,0,1,1,0.0,0.0,C. Hagelin,WSH,LW
8476894,2019020154,0,0,0,0,0.0,1.0,B. Leipsic,WSH,LW
8476915,2019020154,0,0,1,1,0.0,2.0,J. Khaira,EDM,LW
8477944,2019020154,3,1,0,0,0.0,0.0,J. Vrana,WSH,LW
8474250,2019020161,0,0,1,0,0.0,0.0,Z. Smith,CHI,LW
8475287,2019020161,2,0,11,5,0.0,1.0,E. Haula,CAR,LW
8476207,2019020161,0,0,0,0,1.0,1.0,B. Gibbons,CAR,LW
8476288,2019020161,1,0,1,0,0.0,1.0,R. Dzingel,CAR,LW
8476438,2019020161,1,0,0,0,0.0,0.0,B. Saad,CHI,LW
8476882,2019020161,3,0,0,0,0.0,1.0,T. Teravainen,CAR,LW
8476934,2019020161,2,0,2,1,0.0,0.0,B. McGinn,CAR,LW
8477330,2019020161,1,0,0,0,1.0,0.0,D. Kubalik,CHI,LW
8477998,2019020161,3,0,1,0,1.0,0.0,W. Foegele,CAR,LW
8470257,2019020162,2,0,0,0,0.0,0.0,A. Steen,STL,LW
8473419,2019020162,2,0,0,0,1.0,0.0,B. Marchand,BOS,LW
8474102,2019020162,2,0,0,0,0.0,0.0,D. Perron,STL,LW
8475768,2019020162,3,0,1,0,2.0,1.0,J. Schwartz,STL,LW
