player_id,game_id,shots,goals,fo,fo_wins,takeaways,giveaways,name,team,pos
8476461,2019021056,5,0,19,13,0.0,0.0,S. Couturier,PHI,C
8476872,2019021056,1,0,2,0,0.0,1.0,S. Laughton,PHI,C
8476878,2019021056,2,0,0,0,1.0,0.0,Z. Girgensons,BUF,C
8477508,2019021056,1,0,8,3,1.0,0.0,C. Lazar,BUF,C
8477933,2019021056,6,0,1,1,0.0,1.0,S. Reinhart,BUF,C
8478403,2019021056,3,0,19,6,0.0,1.0,J. Eichel,BUF,C
8478439,2019021056,3,0,0,0,0.0,0.0,T. Konecny,PHI,C
8480946,2019021056,2,1,4,1,0.0,1.0,D. Kahun,BUF,C
8470047,2019021060,0,0,10,3,1.0,1.0,V. Filppula,DET,C
8470144,2019021060,2,0,7,3,0.0,1.0,F. Nielsen,DET,C
8474040,2019021060,0,0,1,0,0.0,3.0,S. Gagner,DET,C
8474870,2019021060,0,0,13,6,0.0,0.0,T. Johnson,TBL,C
8476399,2019021060,0,0,1,1,2.0,0.0,B. Coleman,TBL,C
8476826,2019021060,1,0,0,0,0.0,0.0,Y. Gourde,TBL,C
8476975,2019021060,1,0,10,6,0.0,0.0,C. Paquette,TBL,C
8477409,2019021060,1,1,0,0,0.0,0.0,C. Verhaeghe,TBL,C
8477946,2019021060,6,1,21,14,2.0,0.0,D. Larkin,DET,C
8477952,2019021060,3,1,9,5,1.0,1.0,R. Fabbri,DET,C
8478010,2019021060,3,2,10,4,1.0,0.0,B. Point,TBL,C
8478519,2019021060,1,0,12,6,1.0,0.0,A. Cirelli,TBL,C
8473463,2019021077,1,0,0,0,0.0,0.0,L. Komarov,NYI,C
8473544,2019021077,1,0,1,1,0.0,0.0,D. Brassard,NYI,C
8474091,2019021077,1,0,16,8,1.0,0.0,B. Sutter,VAN,C
8474586,2019021077,5,1,2,2,1.0,0.0,J. Eberle,NYI,C
8475726,2019021077,3,1,0,0,0.0,0.0,T. Toffoli,VAN,C
8475754,2019021077,6,2,21,11,1.0,0.0,B. Nelson,NYI,C
8476419,2019021077,3,0,26,13,1.0,0.0,J. Pageau,NYI,C
8476468,2019021077,1,0,17,12,3.0,0.0,J. Miller,VAN,C
8477353,2019021077,2,0,0,0,0.0,0.0,T. Motte,VAN,C
8477500,2019021077,2,1,24,11,1.0,1.0,B. Horvat,VAN,C
8478445,2019021077,7,0,8,1,1.0,1.0,M. Barzal,NYI,C
8478463,2019021077,4,0,0,0,1.0,0.0,A. Beauvillier,NYI,C
8478874,2019021077,2,1,6,2,0.0,0.0,A. Gaudette,VAN,C
8479772,2019021077,2,1,1,0,0.0,0.0,Z. MacEwen,VAN,C
8480012,2019021077,3,0,0,0,0.0,1.0,E. Pettersson,VAN,C
8470638,2019030001,4,0,33,17,0.0,1.0,P. Bergeron,BOS,C
8470775,2019030001,1,1,8,5,0.0,0.0,N. Thompson,PHI,C
8471276,2019030001,3,0,9,1,0.0,1.0,D. Krejci,BOS,C
8473512,2019030001,3,0,15,8,0.0,1.0,C. Giroux,PHI,C
8474683,2019030001,3,0,11,8,2.0,0.0,D. Grant,PHI,C
8475745,2019030001,3,0,18,9,1.0,0.0,C. Coyle,BOS,C
8475763,2019030001,2,0,16,7,3.0,0.0,K. Hayes,PHI,C
8476374,2019030001,3,0,11,4,0.0,0.0,S. Kuraly,BOS,C
8476461,2019030001,3,0,21,10,0.0,0.0,S. Couturier,PHI,C
8476872,2019030001,2,1,3,1,0.0,0.0,S. Laughton,PHI,C
8478439,2019030001,0,0,1,1,0.0,1.0,T. Konecny,PHI,C
8480021,2019030001,3,0,1,1,0.0,0.0,J. Studnicka,BOS,C
8480901,2019030001,3,0,0,0,0.0,0.0,K. Kuhlman,BOS,C
8473563,2019030002,1,0,17,5,0.0,0.0,N. Backstrom,WSH,C
8474189,2019030002,1,0,10,8,0.0,0.0,L. Eller,WSH,C
8474870,2019030002,2,0,8,4,0.0,0.0,T. Johnson,TBL,C
8475343,2019030002,2,0,8,3,0.0,0.0,N. Dowd,WSH,C
8475744,2019030002,3,1,18,10,2.0,2.0,E. Kuznetsov,WSH,C
8476399,2019030002,1,0,0,0,0.0,0.0,B. Coleman,TBL,C
8476826,2019030002,0,0,7,2,0.0,1.0,Y. Gourde,TBL,C
8476975,2019030002,1,0,3,2,0.0,0.0,C. Paquette,TBL,C
8478010,2019030002,1,0,14,10,0.0,1.0,B. Point,TBL,C
8478477,2019030002,2,1,12,8,0.0,0.0,M. Stephens,TBL,C
8478519,2019030002,1,0,8,2,0.0,0.0,A. Cirelli,TBL,C
